file,npts,vmin,vmax,vstep_med,Lmax,Jmax,PDmax,pd_noise_off,L_per_PDV,noise_L_equiv,J_leak,J_rev,EQEmax,L_at_EQEmax,EQE_1,EQE_10,EQE_100,EQE_1000,lum_per_mW
2026-06-15_ITO_d11_p3_jvl_s1_eval.csv,49,-2.0,6.0,0.1,3.72,nan,0.0001321,nan,nan,nan,nan,nan,17.93,3.04,nan,nan,nan,nan,124000.0
2026-06-15_ITO_d11_p4_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,nan,9.01e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-06-15_ITO_d11_p5_jvl_s1_eval.csv,59,-2.0,7.0,0.1,5279.54,nan,0.1872484,nan,nan,nan,nan,nan,533.89,3.01,nan,20.565760020940857,17.63429984487067,18.324688909084312,145002.4718483933
2026-06-15_ITO_d11_p6_jvl_s1_eval.csv,49,-2.0,6.0,0.1,4996.03,nan,0.177193,nan,nan,nan,nan,nan,16.33,1055.55,nan,nan,2.86759761252394,15.980618866234627,144980.5571677307
2026-06-15_ITO_d11_p7_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,nan,0.0001434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-06-15_ITO_d11_p8_jvl_s1_eval.csv,49,-2.0,6.0,0.1,2.95,nan,0.0001047,nan,nan,nan,nan,nan,0.67,2.95,nan,nan,nan,nan,147500.0
2026-06-15_ITO_d12_p1_jvl_s1_eval.csv,49,-2.0,6.0,0.1,6772.83,nan,0.2402103,nan,nan,nan,nan,nan,8.44,6772.83,nan,nan,nan,0.86745686810098,144997.4309569685
2026-06-15_ITO_d12_p2_jvl_s1_eval.csv,49,-2.0,6.0,0.1,6175.27,nan,0.2190168,nan,nan,nan,nan,nan,15.33,692.97,nan,5.291949001164045,12.928471928487339,15.303388390979489,144993.42568678095
2026-06-15_ITO_d12_p3_jvl_s1_eval.csv,49,-2.0,6.0,0.1,6012.2,nan,0.2132335,nan,nan,nan,nan,nan,18.81,11.66,nan,18.515048221168236,17.118015828356352,16.058808195233254,144977.0918736436
2026-06-15_ITO_d12_p4_jvl_s1_eval.csv,49,-2.0,6.0,0.1,5994.67,nan,0.2126117,nan,nan,nan,nan,nan,11.97,3088.12,nan,0.06928516533522533,0.5025832019161703,6.118184041382797,144973.88149939541
2026-06-15_ITO_d12_p5_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,nan,0.0001232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-06-15_ITO_d12_p6_jvl_s1_eval.csv,49,-2.0,6.0,0.1,6944.51,nan,0.2462995,nan,nan,nan,nan,nan,14.76,1196.58,nan,0.25071920308807416,2.3138575448642515,13.496532186175385,144979.3319415449
2026-06-15_ITO_d13_p1_jvl_s1_eval.csv,49,-2.0,6.0,0.1,5896.1,nan,0.2091155,nan,nan,nan,nan,nan,16.88,132.25,nan,15.509117443578308,16.85247304841293,16.21432324390357,144974.18244406197
2026-06-15_ITO_d13_p2_jvl_s1_eval.csv,49,-2.0,6.0,0.1,5888.84,nan,0.2088583,nan,nan,nan,nan,nan,20.16,6.13,nan,19.694000512028254,17.333910115708346,16.300345143081085,144973.90448055146
2026-06-15_ITO_d13_p3_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,nan,7.09e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-06-15_ITO_d13_p4_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,nan,8.24e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-06-15_ITO_d13_p5_jvl_s1_eval.csv,49,-2.0,6.0,0.1,3.67,nan,0.0001302,nan,nan,nan,nan,nan,56.49,2.87,nan,nan,nan,nan,122333.33333333333
2026-06-15_ITO_d13_p6_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,nan,6.68e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-06-15_ITO_d13_p7_jvl_s1_eval.csv,49,-2.0,6.0,0.1,0.0,nan,9.38e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-06-15_ITO_d14_p1_jvl_s1_eval.csv,49,-2.0,6.0,0.1,17.62,nan,0.0020883,nan,nan,nan,nan,nan,925.08,13.43,nan,nan,nan,nan,146833.33333333334
2026-06-15_ITO_d14_p2_jvl_s1_eval.csv,49,-2.0,6.0,0.1,5927.46,nan,0.210228,nan,nan,nan,nan,nan,17.21,170.09,nan,15.07673736707164,16.553906887866077,16.68190503006838,144996.57534246575
2026-06-15_ITO_d14_p3_jvl_s1_eval.csv,49,-2.0,6.0,0.1,5527.43,nan,0.1960402,nan,nan,nan,nan,nan,35.92,3.16,nan,22.090748850941726,17.670125336648823,16.609630191988806,145000.78698845752
2026-06-15_ITO_d14_p4_jvl_s1_eval.csv,49,-2.0,6.0,0.1,5523.06,nan,0.195885,nan,nan,nan,nan,nan,14.07,4644.51,nan,0.22639823899740735,1.1239005707628609,8.5000794388642,145000.26253609871
2026-06-15_ITO_d14_p5_jvl_s1_eval.csv,49,-2.0,6.0,0.1,5445.91,nan,0.1931489,nan,nan,nan,nan,nan,11.25,5445.91,nan,0.24,0.513344730502385,5.533435486204204,144992.27902023427
2026-06-15_ITO_d14_p6_jvl_s1_eval.csv,49,-2.0,6.0,0.1,5569.2,nan,0.1975215,nan,nan,nan,nan,nan,16.96,264.24,nan,11.121622739661086,16.39525310107674,16.645346906394362,144993.49127831293
2026-06-15_ITO_d14_p7_jvl_s1_eval.csv,49,-2.0,6.0,0.1,5605.51,nan,0.1988093,nan,nan,nan,nan,nan,12.44,5004.6,nan,0.19152920218874653,1.019666546200827,7.1075540443041305,144995.08535954476
2026-06-15_ITO_d14_p8_jvl_s1_eval.csv,49,-2.0,6.0,0.1,2014.2,nan,0.0714373,nan,nan,nan,nan,nan,11.26,1175.12,nan,nan,nan,nan,145010.7991360691
2026-06-16_Cth25_d13_p1_jvl_s1_eval.csv,39,-2.0,5.0,0.1,19357.39,nan,0.1046547,nan,nan,nan,nan,nan,3.16,1839.38,nan,nan,1.8827712307588806,3.130017336946177,264192.57540603244
2026-06-16_Cth25_d13_p2_jvl_s1_eval.csv,39,-2.0,5.0,0.1,8953.63,nan,0.0484073,nan,nan,nan,nan,nan,2.33,577.77,nan,nan,1.8316985794465204,2.2644772445968786,264196.81321923865
2026-06-16_Cth25_d13_p7_jvl_s1_eval.csv,39,-2.0,5.0,0.1,35256.77,nan,0.1906138,nan,nan,nan,nan,nan,4.3,766.53,nan,nan,3.6353698530210976,4.3,264194.6047208692
2026-06-16_Cth25_d14_p3_jvl_s1_eval.csv,39,-2.0,5.0,0.1,26893.91,nan,0.1343592,nan,nan,nan,nan,nan,2.18,38.55,nan,nan,2.11998271358716,2.104258117234553,357394.1528239203
2026-06-16_Cth25_d14_p4_jvl_s1_eval.csv,39,-2.0,5.0,0.1,37932.2,nan,0.1895054,nan,nan,nan,nan,nan,3.43,163.47,nan,nan,3.241109022304165,3.1021135805740196,357412.6071798737
2026-06-16_Cth25_d14_p5_jvl_s1_eval.csv,39,-2.0,5.0,0.1,34857.64,nan,0.1741452,nan,nan,nan,nan,nan,3.18,74.3,nan,nan,3.1563982718370855,3.037530472863216,357404.2858607608
2026-06-16_Cth25_d14_p6_jvl_s1_eval.csv,39,-2.0,5.0,0.1,32757.58,nan,0.1636535,nan,nan,nan,nan,nan,2.99,773.01,nan,nan,2.7784982115233725,2.9400178210395076,357420.40370976547
2026-06-16_Cth25_d22_p1_jvl_s1_eval.csv,39,-2.0,5.0,0.1,63840.67,nan,0.3281714,nan,nan,nan,nan,nan,6.05,35.64,nan,nan,4.72808557876223,4.250297207737714,386047.46931124147
2026-06-16_Cth25_d22_p2_jvl_s1_eval.csv,39,-2.0,5.0,0.1,63996.16,nan,0.3289707,nan,nan,nan,nan,nan,4.18,692.89,nan,nan,3.404854462284395,4.149348624793198,386030.64302087104
2026-06-16_Cth25_d22_p3_jvl_s1_eval.csv,39,-2.0,5.0,0.1,77516.04,nan,0.3984693,nan,nan,nan,nan,nan,4.48,95.92,nan,nan,4.464623786731604,4.192817101866971,386036.0557768924
2026-06-16_Cth25_d22_p6_jvl_s1_eval.csv,39,-2.0,5.0,0.1,74682.17,nan,0.3839019,nan,nan,nan,nan,nan,4.07,723.82,nan,nan,3.89399898748177,4.049939853501317,386034.1672697198
2026-06-16_Cth25_d22_p8_jvl_s1_eval.csv,39,-2.0,5.0,0.1,69586.73,nan,0.3577089,nan,nan,nan,nan,nan,3.98,1796.02,nan,nan,2.6313097142412323,3.923757266495432,386035.3378453345
2026-06-16_Cth25_d23_p2_jvl_s1_eval.csv,39,-2.0,5.0,0.1,20023.4,nan,0.1162597,nan,nan,nan,nan,nan,1.42,641.38,nan,nan,1.3320900336221515,1.4164223032759686,292099.1976659373
2026-06-16_Cth25_d23_p3_jvl_s1_eval.csv,39,-2.0,5.0,0.1,18623.01,nan,0.1081288,nan,nan,nan,nan,nan,1.58,103.53,nan,nan,1.576458721171455,1.3260336314233858,292125.6470588235
2026-06-16_Cth25_d23_p6_jvl_s1_eval.csv,39,-2.0,5.0,0.1,58689.57,nan,0.3407629,nan,nan,nan,nan,nan,5.27,1034.48,nan,nan,4.803219766641614,5.269317251164319,292118.70987009106
2026-06-16_Cth25_d23_p8_jvl_s1_eval.csv,39,-2.0,5.0,0.1,55517.61,nan,0.3223459,nan,nan,nan,nan,nan,5.31,1050.96,nan,nan,4.493373609956209,5.306951543520709,292121.0734017364
2026-06-16_Cth25_d31_p2_jvl_s1_eval.csv,39,-2.0,5.0,0.1,9211.87,nan,0.038404,nan,nan,nan,nan,nan,0.43,165.24,nan,nan,0.4040939675426125,0.381233433671823,506982.38855255925
2026-06-16_Cth25_d31_p3_jvl_s1_eval.csv,39,-2.0,5.0,0.1,13377.51,nan,0.0557704,nan,nan,nan,nan,nan,0.53,37.44,nan,nan,0.49853780376318135,0.49811944606069747,507108.03639120545
2026-06-16_Cth25_d31_p4_jvl_s1_eval.csv,39,-2.0,5.0,0.1,6477.36,nan,0.0270039,nan,nan,nan,nan,nan,0.24,340.83,nan,nan,0.22,0.21278785331021166,507232.57635082223
2026-06-16_Cth25_d31_p5_jvl_s1_eval.csv,39,-2.0,5.0,0.1,15345.91,nan,0.0639766,nan,nan,nan,nan,nan,0.84,32.12,nan,nan,0.7092160602588714,0.6164094562674212,506967.62471093494
2026-06-16_Cth25_d31_p6_jvl_s1_eval.csv,39,-2.0,5.0,0.1,26501.76,nan,0.110485,nan,nan,nan,nan,nan,1.03,276.74,nan,nan,0.9655385601286832,1.02,507016.6443466616
2026-06-16_Cth25_d31_p7_jvl_s1_eval.csv,39,-2.0,5.0,0.1,28316.76,nan,0.1180517,nan,nan,nan,nan,nan,1.08,445.17,nan,nan,0.9086150640448063,1.08,507014.503133393
2026-06-16_Cth25_d32_p2_jvl_s1_eval.csv,39,-2.0,5.0,0.1,47274.08,nan,0.2331133,nan,nan,nan,nan,nan,3.23,890.9,nan,nan,2.819236993455295,3.2164239975823525,410757.4941350248
2026-06-16_Cth25_d32_p4_jvl_s1_eval.csv,39,-2.0,5.0,0.1,61536.26,nan,0.3034416,nan,nan,nan,nan,nan,3.12,903.0,nan,nan,2.442420867164077,3.1129936913956535,410762.0319070823
2026-06-16_Cth25_d32_p5_jvl_s1_eval.csv,39,-2.0,5.0,0.1,57621.11,nan,0.2841356,nan,nan,nan,nan,nan,3.19,946.4,nan,nan,3.0037690987250714,3.1835896753359427,410757.84145993734
2026-06-16_Cth25_d32_p7_jvl_s1_eval.csv,39,-2.0,5.0,0.1,60160.69,nan,0.2966585,nan,nan,nan,nan,nan,3.12,902.58,nan,nan,2.584661493304635,3.12,410737.2840854783
2026-06-16_Cth25_d32_p8_jvl_s1_eval.csv,39,-2.0,5.0,0.1,56478.87,nan,0.2785031,nan,nan,nan,nan,nan,3.33,599.05,nan,nan,2.887669233917842,3.2631858902985518,410755.41818181815
2026-06-16_Cth25_d33_p1_jvl_s1_eval.csv,39,-2.0,5.0,0.1,56772.94,nan,0.3201405,nan,nan,nan,nan,nan,3.89,1820.87,nan,nan,2.904366550088038,3.845209875659611,318662.6627750337
2026-06-16_Cth25_d33_p2_jvl_s1_eval.csv,39,-2.0,5.0,0.1,63437.48,nan,0.3577216,nan,nan,nan,nan,nan,4.0,1266.19,nan,nan,3.855286217213397,3.994812370519361,318669.2118350329
2026-06-16_Cth25_d33_p3_jvl_s1_eval.csv,39,-2.0,5.0,0.1,64071.9,nan,0.3612991,nan,nan,nan,nan,nan,5.19,23.0,nan,nan,4.3405660026780435,4.125158485452364,318670.5461056401
2026-06-16_Cth25_d33_p4_jvl_s1_eval.csv,39,-2.0,5.0,0.1,59915.93,nan,0.3378637,nan,nan,nan,nan,nan,4.06,818.31,nan,nan,3.707981227369728,4.055519699642664,318667.8544835656
2026-06-16_Cth25_d33_p5_jvl_s1_eval.csv,39,-2.0,5.0,0.1,58214.76,nan,0.3282709,nan,nan,nan,nan,nan,3.99,788.94,nan,nan,3.698644565056584,3.99,318670.6809721918
2026-06-16_Cth25_d33_p6_jvl_s1_eval.csv,39,-2.0,5.0,0.1,58880.51,nan,0.332025,nan,nan,nan,nan,nan,4.08,485.21,nan,nan,3.8615790035478152,3.9845503603618213,318669.21036964876
2026-06-16_Cth25_d34_p1_jvl_s1_eval.csv,39,-2.0,5.0,0.1,43649.27,nan,0.2262993,nan,nan,nan,nan,nan,2.75,820.95,nan,nan,2.4886993054192215,2.7228340478029467,399791.81168712216
2026-06-16_Cth25_d34_p2_jvl_s1_eval.csv,39,-2.0,5.0,0.1,29020.09,nan,0.1504544,nan,nan,nan,nan,nan,1.92,104.74,nan,nan,1.9046040867203229,1.8752022364762537,399780.8238049318
2026-06-16_Cth25_d34_p4_jvl_s1_eval.csv,39,-2.0,5.0,0.1,44939.83,nan,0.2329902,nan,nan,nan,nan,nan,2.64,851.66,nan,nan,2.5275409734481284,2.6177643156078787,399784.98354238947
2026-06-16_Cth25_d34_p5_jvl_s1_eval.csv,39,-2.0,5.0,0.1,51111.6,nan,0.2649877,nan,nan,nan,nan,nan,4.03,32.48,nan,nan,3.4924704537874343,3.347211516442393,399809.1364205256
2026-06-16_Cth25_d34_p6_jvl_s1_eval.csv,39,-2.0,5.0,0.1,51817.69,nan,0.2686484,nan,nan,nan,nan,nan,3.25,1057.29,nan,nan,2.7073322017571124,3.245558787722065,399797.0064038269
2026-06-16_Cth25_d34_p8_jvl_s1_eval.csv,39,-2.0,5.0,0.1,51054.07,nan,0.2646894,nan,nan,nan,nan,nan,3.38,670.33,nan,nan,2.7433117699091287,3.371646349738119,399796.9459671104
2026-06-17_12_d12_p4_jvl_s1_eval.csv,59,-2.0,7.0,0.1,1481.95,nan,0.0133024,nan,nan,nan,nan,nan,9.25,91.06,nan,nan,9.19413706090213,6.210879571255636,89166.66666666667
2026-06-17_22_d22_p5_jvl_s1_eval.csv,59,-2.0,7.0,0.1,2041.83,nan,0.0175623,nan,nan,nan,nan,nan,12.32,79.23,nan,nan,11.966798607843819,9.594406892266315,96631.80312352107
2026-06-17_23_d23_p7_jvl_s1_eval.csv,59,-2.0,7.0,0.1,1643.41,nan,0.010664,nan,nan,nan,nan,nan,49.24,18.55,nan,nan,15.354326443717694,9.038497547697853,111342.14092140921
2026-06-19_260611_d21_p3_jvl_s1_eval.csv,24,-2.0,5.0,0.2,5.53,nan,0.024389,nan,nan,nan,nan,nan,4.83,0.11,3.669629990758756,nan,nan,nan,541.095890410959
2026-06-19_260611_d21_p3_jvl_s2_eval.csv,24,-2.0,5.0,0.2,5.54,nan,0.0244211,nan,nan,nan,nan,nan,5.82,0.03,3.683597111205173,nan,nan,nan,541.5444770283481
2026-06-19_260611_d22_p4_jvl_s1_eval.csv,24,-2.0,5.0,0.2,-0.0,nan,0.0211982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-06-19_260611_d22_p5_jvl_s1_eval.csv,24,-2.0,5.0,0.2,-0.0,nan,0.0208174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-06-19_260611_d23_p1_jvl_s1_eval.csv,24,-2.0,5.0,0.2,1.08,nan,0.0095434,nan,nan,nan,nan,nan,1.83,0.37,1.444058978325252,nan,nan,nan,150.62761506276152
2026-06-19_260611_d23_p2_jvl_s1_eval.csv,24,-2.0,5.0,0.2,1.09,nan,0.0096063,nan,nan,nan,nan,nan,0.98,0.86,0.98,nan,nan,nan,150.96952908587258
2026-06-19_260611_d23_p3_jvl_s1_eval.csv,24,-2.0,5.0,0.2,1.11,nan,0.0098545,nan,nan,nan,nan,nan,0.74,1.11,0.7211022309536325,nan,nan,nan,150.0
2026-06-20_noMidAgMCred_d11_p2_jvl_s1_eval.csv,22,0.0,10.2,0.5,56.76,nan,0.0006788,nan,nan,nan,nan,nan,159.01,52.37,nan,nan,nan,nan,15465.940054495912
2026-06-20_noMidAgMCred_d11_p4_jvl_s1_eval.csv,71,0.0,20.0,0.2,139.69,nan,0.0016707,nan,nan,nan,nan,nan,0.9,18.57,nan,0.5681636903045669,0.6046464282101671,nan,15469.545957918051
2026-06-20_noMidAgMCred_d11_p5_jvl_s1_eval.csv,71,0.0,20.0,0.2,111.48,nan,0.0013333,nan,nan,nan,nan,nan,1.06,23.09,nan,nan,0.5628896602449459,nan,15461.858529819694
2026-06-20_noMidAgMCred_d11_p6_jvl_s1_eval.csv,71,0.0,20.0,0.2,46.2,nan,0.0005525,nan,nan,nan,nan,nan,1.69,13.91,nan,0.9971313850753332,nan,nan,15451.505016722409
2026-06-20_noMidAgMCred_d11_p7_jvl_s1_eval.csv,71,0.0,20.0,0.2,127.02,nan,0.0015191,nan,nan,nan,nan,nan,2.31,10.99,nan,1.590939280202808,0.5808514077285304,nan,15471.376370280144
2026-06-20_noMidAgMCred_d11_p8_jvl_s1_eval.csv,71,0.0,20.0,0.2,153.85,nan,0.00184,nan,nan,nan,nan,nan,0.68,60.44,nan,nan,0.55,nan,15462.311557788944
2026-06-20_noMidAgMCred_d12_p2_jvl_s1_eval.csv,71,0.0,20.0,0.2,80.49,nan,0.0009626,nan,nan,nan,nan,nan,2.29,13.19,nan,1.687838718597032,nan,nan,15478.846153846154
2026-06-20_noMidAgMCred_d12_p3_jvl_s1_eval.csv,71,0.0,20.0,0.2,84.55,nan,0.0010112,nan,nan,nan,nan,nan,2.23,9.86,nan,2.073714945146565,nan,nan,15457.038391224862
2026-06-20_noMidAgMCred_d12_p4_jvl_s1_eval.csv,71,0.0,20.0,0.2,104.38,nan,0.0012484,nan,nan,nan,nan,nan,2.18,10.87,nan,1.7823708092907375,0.5804454395170167,nan,15463.703703703703
2026-06-20_noMidAgMCred_d12_p6_jvl_s1_eval.csv,71,0.0,20.0,0.2,88.37,nan,0.0010569,nan,nan,nan,nan,nan,3.52,9.33,nan,2.9150230960161068,nan,nan,15476.357267950965
2026-06-20_noMidAgMCred_d12_p7_jvl_s1_eval.csv,71,0.0,20.0,0.2,80.26,nan,0.0009599,nan,nan,nan,nan,nan,3.26,9.17,nan,2.520602635742513,nan,nan,15464.354527938343
2026-06-20_noMidAgMCred_d12_p8_jvl_s1_eval.csv,71,0.0,20.0,0.2,79.94,nan,0.0009561,nan,nan,nan,nan,nan,1.76,8.6,nan,1.1664869085349183,nan,nan,15462.282398452611
2026-06-20_noMidAgMCred_d13_p2_jvl_s1_eval.csv,75,-2.0,20.0,0.2,320.62,nan,0.0013152,nan,nan,nan,nan,nan,0.47,26.84,nan,nan,0.3924090171370493,nan,291472.72727272724
2026-06-20_noMidAgMCred_d13_p3_jvl_s1_eval.csv,75,-2.0,20.0,0.2,321.4,nan,0.0013184,nan,nan,nan,nan,nan,10.0,28.79,nan,nan,0.4722077278853118,nan,292181.8181818181
2026-06-20_noMidAgMCred_d13_p4_jvl_s1_eval.csv,75,-2.0,20.0,0.2,375.08,nan,0.0015386,nan,nan,nan,nan,nan,2.58,24.67,nan,nan,0.28258214024526795,nan,290759.6899224806
2026-06-20_noMidAgMCred_d13_p5_jvl_s1_eval.csv,75,-2.0,20.0,0.2,410.7,nan,0.0016847,nan,nan,nan,nan,nan,1.01,31.23,nan,nan,0.43619212788237205,nan,291276.59574468085
2026-06-20_noMidAgMCred_d13_p6_jvl_s1_eval.csv,75,-2.0,20.0,0.2,246.29,nan,0.0010103,nan,nan,nan,nan,nan,1.12,31.42,nan,nan,0.32793261341467805,nan,289752.9411764706
2026-06-20_noMidAgMCred_d13_p7_jvl_s1_eval.csv,75,-2.0,20.0,0.2,314.38,nan,0.0012896,nan,nan,nan,nan,nan,0.14,157.09,nan,nan,0.1103374097010229,nan,291092.5925925926
2026-06-20_noMidAgMCred_d13_p8_jvl_s1_eval.csv,75,-2.0,20.0,0.2,427.37,nan,0.0017531,nan,nan,nan,nan,nan,1.44,28.06,nan,nan,0.3855701715397085,nan,290727.8911564626
2026-06-20_noMidAgMCred_d23_p2_jvl_s1_eval.csv,75,-2.0,20.0,0.2,612.12,nan,0.0024428,nan,nan,nan,nan,nan,0.38,272.91,nan,nan,0.23917126693221646,nan,351793.1034482759
2026-06-20_noMidAgMCred_d23_p3_jvl_s1_eval.csv,75,-2.0,20.0,0.2,591.15,nan,0.0023591,nan,nan,nan,nan,nan,1.17,43.43,nan,nan,0.9170531900131876,nan,351875.0
2026-06-20_noMidAgMCred_d23_p4_jvl_s1_eval.csv,75,-2.0,20.0,0.2,651.59,nan,0.0026003,nan,nan,nan,nan,nan,0.68,130.88,nan,nan,0.36486214156754304,nan,352210.8108108108
2026-06-20_noMidAgMCred_d23_p5_jvl_s1_eval.csv,75,-2.0,20.0,0.2,680.48,nan,0.0027156,nan,nan,nan,nan,nan,0.86,43.58,nan,nan,0.6770055949906368,nan,352580.310880829
2026-06-20_noMidAgMCred_d23_p6_jvl_s1_eval.csv,75,-2.0,20.0,0.2,581.35,nan,0.00232,nan,nan,nan,nan,nan,0.93,53.3,nan,nan,0.8388487143540944,nan,352333.3333333334
2026-06-20_noMidAgMCred_d23_p7_jvl_s1_eval.csv,75,-2.0,20.0,0.2,548.67,nan,0.0021896,nan,nan,nan,nan,nan,0.81,62.32,nan,nan,0.721249211493531,nan,351711.53846153844
2026-06-20_noMidAgMCred_d23_p8_jvl_s1_eval.csv,75,-2.0,20.0,0.2,0.0,nan,9.39e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-06-20_noMidAgMCred_d33_p2_jvl_s1_eval.csv,75,-2.0,20.0,0.2,708.55,nan,0.0029685,nan,nan,nan,nan,nan,4.42,26.85,nan,nan,1.0404468479284716,nan,334221.69811320753
2026-06-20_noMidAgMCred_d33_p3_jvl_s1_eval.csv,75,-2.0,20.0,0.2,807.0,nan,0.003381,nan,nan,nan,nan,nan,1.38,29.65,nan,nan,1.150707593074936,nan,333471.0743801653
2026-06-20_noMidAgMCred_d33_p4_jvl_s1_eval.csv,75,-2.0,20.0,0.2,1014.42,nan,0.00425,nan,nan,nan,nan,nan,27.68,28.5,nan,nan,1.9956324391582791,0.5366519877565956,333690.78947368416
2026-06-20_noMidAgMCred_d33_p5_jvl_s1_eval.csv,75,-2.0,20.0,0.2,1158.38,nan,0.0048531,nan,nan,nan,nan,nan,3.65,38.19,nan,nan,2.31973169408697,0.6659399082521589,333827.0893371758
2026-06-20_noMidAgMCred_d33_p6_jvl_s1_eval.csv,75,-2.0,20.0,0.2,1113.12,nan,0.0046635,nan,nan,nan,nan,nan,2.27,76.28,nan,nan,2.1557672267643264,0.7977818888903787,334270.27027027024
2026-06-20_noMidAgMCred_d33_p7_jvl_s1_eval.csv,75,-2.0,20.0,0.2,916.63,nan,0.0038403,nan,nan,nan,nan,nan,4.93,24.18,nan,nan,1.8472202224088936,nan,333320.0
2026-06-20_noMidAgMCred_d33_p8_jvl_s1_eval.csv,75,-2.0,20.0,0.2,1006.0,nan,0.0042147,nan,nan,nan,nan,nan,1.19,66.52,nan,nan,1.0228378171517036,0.5031848649403412,334219.26910299005
2026-06-20_noMidAgMCred_d42_p2_jvl_s1_eval.csv,75,-2.0,20.0,0.2,756.01,nan,0.0029655,nan,nan,nan,nan,nan,0.47,304.16,nan,nan,0.3038418466615243,nan,316322.17573221755
2026-06-20_noMidAgMCred_d42_p3_jvl_s1_eval.csv,75,-2.0,20.0,0.2,723.55,nan,0.0028382,nan,nan,nan,nan,nan,1.45,54.25,nan,nan,0.8491592876256873,nan,315960.69868995633
2026-06-20_noMidAgMCred_d42_p4_jvl_s1_eval.csv,75,-2.0,20.0,0.2,938.49,nan,0.0036813,nan,nan,nan,nan,nan,2.44,37.17,nan,nan,1.4484748871995794,nan,315989.89898989897
2026-06-20_noMidAgMCred_d42_p6_jvl_s1_eval.csv,75,-2.0,20.0,0.2,883.24,nan,0.0034646,nan,nan,nan,nan,nan,2.96,36.38,nan,nan,1.2150922798131991,nan,315442.85714285716
2026-06-20_noMidAgMCred_d42_p7_jvl_s1_eval.csv,75,-2.0,20.0,0.2,816.37,nan,0.0032023,nan,nan,nan,nan,nan,1.05,44.23,nan,nan,0.72,nan,316422.48062015505
2026-06-20_noMidAgMCred_d42_p8_jvl_s1_eval.csv,75,-2.0,20.0,0.2,904.25,nan,0.003547,nan,nan,nan,nan,nan,15640.82,26.33,nan,nan,0.8292560361862577,nan,316171.32867132867
2026-06-20_noMidAgMCred_d44_p2_jvl_s1_eval.csv,75,-2.0,20.0,0.2,491.72,nan,0.003235,nan,nan,nan,nan,nan,2.76,259.21,nan,nan,1.9121147916959904,nan,199076.9230769231
2026-06-20_noMidAgMCred_d44_p3_jvl_s1_eval.csv,75,-2.0,20.0,0.2,917.47,nan,0.006036,nan,nan,nan,nan,nan,4.55,225.22,nan,nan,4.037555808280719,nan,199450.0
2026-06-20_noMidAgMCred_d44_p4_jvl_s1_eval.csv,75,-2.0,20.0,0.2,1082.76,nan,0.0071234,nan,nan,nan,nan,nan,33.31,15.75,nan,nan,4.652239170384333,1.940478420085775,199403.31491712708
2026-06-20_noMidAgMCred_d44_p6_jvl_s1_eval.csv,75,-2.0,20.0,0.2,1126.73,nan,0.0074127,nan,nan,nan,nan,nan,108.84,16.2,nan,nan,6.709590743644795,1.9366218364867918,199421.2389380531
2026-06-20_noMidAgMCred_d44_p7_jvl_s1_eval.csv,75,-2.0,20.0,0.2,1001.85,nan,0.0065911,nan,nan,nan,nan,nan,5.26,102.62,nan,nan,5.222896519509378,1.6048582108115674,199174.95029821075
2026-06-21_Pt_d32_p1_jvl_s1_eval.csv,39,-2.0,5.0,0.1,17.78,nan,0.000106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,296333.3333333334
2026-06-21_Pt_d32_p2_jvl_s1_eval.csv,39,-2.0,5.0,0.1,13833.96,nan,0.0824825,nan,nan,nan,nan,nan,0.68,9988.14,nan,nan,0.020199048045502547,0.1667045047508057,314336.74164962507
2026-06-21_Pt_d32_p3_jvl_s1_eval.csv,39,-2.0,5.0,0.1,17115.62,nan,0.1020488,nan,nan,nan,nan,nan,1.06,2603.06,nan,nan,0.10368578558340731,0.6170854528195084,314336.45546372817
2026-06-21_Pt_d32_p4_jvl_s1_eval.csv,39,-2.0,5.0,0.1,19.19,nan,0.0001144,nan,nan,nan,nan,nan,0.01,19.19,nan,nan,nan,nan,319833.3333333334
2026-06-21_Pt_d32_p5_jvl_s1_eval.csv,39,-2.0,5.0,0.1,22.76,nan,0.0001357,nan,nan,nan,nan,nan,0.01,19.35,nan,nan,nan,nan,325142.8571428572
