file,class,Lmax,J_leak,EQE_100,Eplateau,noiseL,offL,L_min_trust
2024-10-02_TFE_d2_p5_jvl_s1_eval.csv,leaky,48157.92,0.02365,6.23855661329822,8.11,1.8551439847560456,-1.742454201813906,19.0
2024-10-02_TFE_d2_p6_jvl_s1_eval.csv,leaky,62057.52,1010.95325,0.0256483209034994,,,,
2024-10-02_TFE_d2_p7_jvl_s1_eval.csv,leaky,62154.6,73.4441,0.045013705532711,,,,
2024-10-02_TFE_d2_p8_jvl_s1_eval.csv,leaky,65156.42,0.396,0.4011003980546218,1.83,1.980808338264502,-0.8900849022015688,20.0
2024-10-03_11_d11_p1_jvl_s1_eval.csv,reliable,536.13,0.00038,1.4703063033045545,1.36,5.643076495927834,3.9196617314894695,56.0
2024-10-03_11_d11_p1_jvl_s2_eval.csv,reliable,533.94,0.00038,1.6123218724842046,1.42,2.75672063684472,-1.6015881911828556,28.0
2024-10-03_11_d11_p2_jvl_s1_eval.csv,reliable,997.78,0.0019,1.4101092855897752,1.59,3.685072609599687,7.375691416003677,37.0
2024-10-03_11_d11_p2_jvl_s2_eval.csv,reliable,913.34,0.00105,1.442913071285252,1.565,8.7317536181457,-3.4455041103656807,87.0
2024-10-03_11_d11_p3_jvl_s1_eval.csv,reliable,1038.83,0.0011,1.0294423565061086,1.44,2.3575796524571477,6.069125038921757,24.0
2024-10-03_11_d11_p3_jvl_s2_eval.csv,dead,68.64,26.20978,,,,,
2024-10-03_11_d11_p4_jvl_s1_eval.csv,leaky,1038.75,0.02625,1.0355389054358035,1.645,4.360877083088189,-5.226203034975249,44.0
2024-10-03_11_d11_p4_jvl_s2_eval.csv,dead,62.1,1.15257,,,,,
2024-10-04_ok_d24_p1_jvl_s1_eval.csv,reliable,14272.67,0.00672,4.336108585353175,6.92,2.304512597180701,10.871968187785304,23.0
2024-10-04_ok_d24_p2_jvl_s1_eval.csv,leaky,14872.1,0.10818,5.228932722579089,7.38,3.969746932849283,-4.622272470322216,40.0
2024-10-04_ok_d24_p3_jvl_s1_eval.csv,leaky,14744.39,1.21932,2.2980188873275345,5.73,2.8188792311908517,10.063070251861236,28.0
2024-10-04_ok_d24_p4_jvl_s1_eval.csv,reliable,14339.08,0.00082,7.865039378586482,7.75,6.006287416691528,-4.795606437907533,60.0
2024-10-04_ok_d24_p5_jvl_s1_eval.csv,leaky,11527.99,0.0252,8.257058147508754,8.105,3.5829407597295,5.431169278282662,36.0
2024-10-04_ok_d24_p6_jvl_s1_eval.csv,leaky,12182.85,0.10417,5.430812879360581,7.69,4.364568982704575,-5.123019324689714,44.0
2024-10-04_ok_d24_p7_jvl_s1_eval.csv,reliable,11994.74,0.00215,11.50099665098162,5.8,4.4891976929313735,3.3415180066699097,45.0
2024-10-04_ok_d24_p8_jvl_s1_eval.csv,leaky,12390.5,8.6272,1.5842037351679932,4.12,4.191265333108262,4.53560459939337,42.0
2024-10-04_ok_d32_p1_jvl_s1_eval.csv,leaky,9320.19,3.0235,0.1759632505226311,0.565,6.991772963883794,-10.717230144900968,70.0
2024-10-04_ok_d32_p2_jvl_s1_eval.csv,leaky,8961.41,4.00962,0.270796461569365,1.15,4.236461839176285,-8.18650784566572,42.0
2024-10-04_ok_d32_p3_jvl_s1_eval.csv,leaky,8615.5,0.4559,0.8500667317677554,2.14,3.856026513236943,-9.451865386924425,39.0
2024-10-04_ok_d32_p4_jvl_s1_eval.csv,leaky,8486.88,1.9987,0.4900680033546478,1.65,3.302758501780389,-3.479744138765216,33.0
2024-10-04_ok_d32_p5_jvl_s1_eval.csv,leaky,7837.75,13.0355,0.1508943833989965,0.87,2.3580885076964195,0.7573001351487451,24.0
2024-10-04_ok_d32_p6_jvl_s1_eval.csv,leaky,7444.05,19.3624,0.1367460735132598,1.24,3.646900864374528,-5.349030096574786,36.0
2024-10-04_ok_d32_p7_jvl_s1_eval.csv,leaky,7704.1,8.90392,0.2782355920782663,1.84,3.0944537050699736,1.7925952590513805,31.0
2024-10-04_ok_d32_p8_jvl_s1_eval.csv,leaky,8071.82,25.60252,0.2554983462231229,0.94,2.020385595969601,3.057956648389308,20.0
2024-10-04_ok_d33_p1_jvl_s1_eval.csv,leaky,13075.87,0.33975,1.6094534896631134,3.875,5.350234132344771,-17.490592430161968,54.0
2024-10-04_ok_d33_p2_jvl_s1_eval.csv,leaky,13524.62,1.5994,1.546144634287026,4.9,2.8594492577283077,-8.285017972506921,29.0
2024-10-04_ok_d33_p3_jvl_s1_eval.csv,leaky,13431.65,0.9795,3.027362800920225,5.17,2.574922529701209,-2.5291105319200766,26.0
2024-10-04_ok_d33_p4_jvl_s1_eval.csv,leaky,12891.41,2.48228,0.898868592081084,2.09,2.7394755544596303,7.587331799367562,27.0
2024-10-04_ok_d33_p5_jvl_s1_eval.csv,leaky,10251.62,0.59515,2.028215391848021,5.085,3.318191691116804,3.013614790310716,33.0
2024-10-04_ok_d33_p6_jvl_s1_eval.csv,leaky,9675.27,0.0431,4.630747054885765,6.355,6.101292980946284,-1.356611016643479,61.0
2024-10-04_ok_d33_p7_jvl_s1_eval.csv,leaky,9764.21,0.78182,1.236320982859884,4.665,4.280974908464786,2.587251429807276,43.0
2024-10-04_ok_d33_p8_jvl_s1_eval.csv,leaky,10669.59,0.03338,4.159856544471918,6.15,5.0039571240854,9.38968841933498,50.0
2024-10-04_ok_d34_p1_jvl_s1_eval.csv,reliable,13847.22,0.00122,10.124588838192553,9.39,2.214082386811562,3.3041903666303387,22.0
2024-10-04_ok_d34_p2_jvl_s1_eval.csv,reliable,13228.96,0.00122,11.94128578679482,9.57,3.1254149338129023,7.523999202717328,31.0
2024-10-04_ok_d34_p3_jvl_s1_eval.csv,reliable,12546.07,0.00017,11.904634121254494,9.6,5.03443554217692,7.364762020765985,50.0
2024-10-04_ok_d34_p4_jvl_s1_eval.csv,leaky,14011.6,1.166,6.105040322071246,8.54,3.1350421180157984,-8.777999977092415,31.0
2024-10-04_ok_d34_p5_jvl_s1_eval.csv,reliable,10211.44,0.00025,10.16194613738842,9.62,4.930148923794542,-10.649044513977213,49.0
2024-10-04_ok_d34_p6_jvl_s1_eval.csv,leaky,11108.89,0.01648,8.90797186410516,9.025,1.7840782507844382,6.3794763056969,18.0
2024-10-04_ok_d34_p7_jvl_s1_eval.csv,leaky,13389.1,1.20103,0.9767631087111374,2.89,3.5482131401123413,-0.8658568885405059,35.0
2024-10-04_ok_d34_p8_jvl_s1_eval.csv,reliable,13817.92,0.00237,9.423312298917422,9.48,3.335255903955165,-7.782762730809418,33.0
2024-10-04_ok_d35_p1_jvl_s1_eval.csv,reliable,13555.08,0.0005,9.088370947441955,10.14,6.234285461437039,-11.20858858123009,62.0
2024-10-04_ok_d35_p2_jvl_s1_eval.csv,reliable,12972.23,0.00015,10.13535199749089,10.27,6.309617827239612,-7.255014889931291,63.0
2024-10-04_ok_d35_p3_jvl_s1_eval.csv,leaky,12819.84,0.6584,0.5710064992647438,2.85,2.703351802481171,-1.4469273973259211,27.0
2024-10-04_ok_d35_p4_jvl_s1_eval.csv,reliable,12923.67,0.00415,8.92129142410216,10.39,4.692493550971118,-3.800731668914063,47.0
2024-10-04_ok_d35_p5_jvl_s1_eval.csv,leaky,7474.03,0.1397,6.807727311079086,9.135,3.698389294844719,6.694583439633197,37.0
2024-10-04_ok_d35_p6_jvl_s1_eval.csv,reliable,7046.35,0.0022,10.951664466381176,10.105,2.327154177775467,4.187936015193653,23.0
2024-10-04_ok_d35_p7_jvl_s1_eval.csv,reliable,7096.81,0.00103,10.907028534465065,10.03,2.469126067088509,-3.2810616928726186,25.0
2024-10-04_ok_d35_p8_jvl_s1_eval.csv,reliable,7743.99,0.00017,12.812733180557414,10.745,6.1583925645795246,0.0917066544914965,62.0
2024-10-04_ok_d42_p1_jvl_s1_eval.csv,leaky,9337.24,1.67802,0.3688748939376671,1.05,3.937939653924635,-5.3826025915736455,39.0
2024-10-04_ok_d42_p2_jvl_s1_eval.csv,leaky,8904.89,10.75435,0.1142791815357096,0.67,3.3363905136502976,1.391552586238953,33.0
2024-10-04_ok_d42_p3_jvl_s1_eval.csv,leaky,8828.99,2.00367,0.2597881419935054,1.08,4.083168739451146,3.652824399616524,41.0
2024-10-04_ok_d42_p4_jvl_s1_eval.csv,leaky,8795.33,0.47275,0.6051829498385835,1.83,2.126822144671354,0.6571219717286431,21.0
2024-10-04_ok_d42_p5_jvl_s1_eval.csv,leaky,4529.23,0.5308,0.4183891690311687,1.21,4.702460108632724,5.237648007762283,47.0
2024-10-04_ok_d42_p6_jvl_s1_eval.csv,leaky,7627.35,36.89002,0.3837667748242414,1.0750000000000002,5.527521157519491,0.5218321103136844,55.0
2024-10-04_ok_d42_p7_jvl_s1_eval.csv,leaky,7805.47,1.7388,0.6326495932485368,1.49,3.302741160979616,-2.918395554790973,33.0
2024-10-04_ok_d42_p8_jvl_s1_eval.csv,leaky,7819.13,0.2625,0.5071066297100643,1.47,3.152165328403356,-4.764133900975752,32.0
2024-10-04_ok_d43_p1_jvl_s1_eval.csv,leaky,12689.36,0.12863,2.187166284499962,3.625,3.3044040107241672,-5.375126098318461,33.0
2024-10-04_ok_d43_p2_jvl_s1_eval.csv,reliable,11992.57,0.00785,3.937319244755879,6.32,3.524433431120108,-8.354712455457545,35.0
2024-10-04_ok_d43_p3_jvl_s1_eval.csv,leaky,11785.59,0.01475,5.8154319574484346,6.53,4.484502052339888,-2.4351402215282927,45.0
2024-10-04_ok_d43_p4_jvl_s1_eval.csv,leaky,11958.56,0.36578,1.743544174456802,5.11,5.596154971044928,-7.364817688636386,56.0
2024-10-04_ok_d43_p5_jvl_s1_eval.csv,leaky,11268.43,7.24348,1.139464137118563,2.48,4.489013135034543,-1.5145392444948258,45.0
2024-10-04_ok_d43_p6_jvl_s1_eval.csv,leaky,11394.52,0.73307,3.413509546086849,5.04,1.5167227844618816,12.819137036403044,15.0
2024-10-04_ok_d43_p7_jvl_s1_eval.csv,leaky,11497.79,0.03318,3.102177222684719,6.005,4.523095787622025,-3.7813979995115097,45.0
2024-10-04_ok_d43_p8_jvl_s1_eval.csv,reliable,11827.36,0.00342,2.9865275470168084,5.795,1.950248531349112,-2.781603607896144,20.0
2024-10-04_ok_d44_p1_jvl_s1_eval.csv,reliable,14502.04,0.00152,7.257458483519283,9.84,0.8379004017984644,-19.692069172146194,8.0
2024-10-04_ok_d44_p2_jvl_s1_eval.csv,reliable,14296.52,0.00025,9.319655021860424,10.43,4.328779555495261,-6.247560270489622,43.0
2024-10-04_ok_d44_p3_jvl_s1_eval.csv,leaky,14284.27,0.19768,10.92045830715306,9.15,4.316523113142655,5.094006508446097,43.0
2024-10-04_ok_d44_p4_jvl_s1_eval.csv,leaky,13767.25,0.28957,3.984069172623731,7.13,3.393331189793304,4.073164784795657,34.0
2024-10-04_ok_d44_p5_jvl_s1_eval.csv,reliable,10669.04,0.00213,10.252261881253457,10.69,5.018301683819224,-14.46535256478404,50.0
2024-10-04_ok_d44_p6_jvl_s1_eval.csv,leaky,10838.25,1.0109,5.116155635689413,9.615,4.353130970083022,-3.991496658539425,44.0
2024-10-04_ok_d44_p7_jvl_s1_eval.csv,leaky,9927.25,0.156,6.850578020823282,9.5,4.195927405106683,0.3470865475619305,42.0
2024-10-04_ok_d44_p8_jvl_s1_eval.csv,reliable,11009.02,0.00022,9.346726823394649,10.46,3.167770505464875,0.0918758727394686,32.0
2024-10-04_ok_d45_p1_jvl_s1_eval.csv,reliable,12550.35,0.0003,9.337318148125046,10.9,5.43588746164142,-15.428499114994912,54.0
2024-10-04_ok_d45_p2_jvl_s1_eval.csv,reliable,12384.98,0.00047,10.59563633571906,11.16,5.345486186428603,-11.02634810018326,53.0
2024-10-04_ok_d45_p3_jvl_s1_eval.csv,reliable,12499.98,0.00103,10.947006338486894,11.29,3.742104479123007,-7.085370857746614,37.0
2024-10-04_ok_d45_p4_jvl_s1_eval.csv,reliable,12890.93,0.00013,11.19012413351945,11.455,5.343761831987416,-6.84430187306346,53.0
2024-10-04_ok_d45_p5_jvl_s1_eval.csv,reliable,3482.9,0.0001,10.86738675833035,11.3,3.734932700479773,-12.074479016551724,37.0
2024-10-04_ok_d45_p6_jvl_s1_eval.csv,reliable,3220.32,0.00022,12.322647609648705,11.36,4.020641779826228,4.108680258974386,40.0
2024-10-04_ok_d45_p7_jvl_s1_eval.csv,leaky,2658.94,0.28882,2.119864510782179,5.73,3.5703714394419235,-3.427391679727971,36.0
2024-10-04_ok_d45_p8_jvl_s1_eval.csv,reliable,10189.98,0.00097,11.70707812488414,11.24,7.73442093662836,-6.624192604006165,77.0
2024-10-07_GlassNL3_d2_p3_jvl_s1_eval.csv,leaky,108129.71,0.02085,10.692244751929488,11.475,2.2640674066837048,1.3068060228638771,23.0
2024-10-07_GlassNL3_d2_p5_jvl_s1_eval.csv,leaky,73791.09,0.0138,10.201574602447945,11.28,1.59375407169741,2.180302694932445,16.0
2024-10-07_GlassNL3_d2_p6_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2024-10-07_GlassNL3_d2_p7_jvl_s1_eval.csv,reliable,77632.24,0.00962,9.6234709578738,11.09,3.347119611229643,2.1734249281537523,33.0
2024-10-07_GlassNL3_d2_p8_jvl_s1_eval.csv,reliable,76085.76,0.00817,4.796557193252113,8.415,2.256882297077382,-4.7320133166752685,23.0
2024-10-07_TFE_d3_p1_jvl_s1_eval.csv,leaky,85.53,0.01115,,,,,
2024-10-07_TFE_d3_p2_jvl_s1_eval.csv,dim,88.94,0.00495,,,,,
2024-10-07_TFE_d3_p4_jvl_s1_eval.csv,marginal,105.64,0.00757,3.758232579324917,,,,
2024-10-07_TFE_d3_p5_jvl_s1_eval.csv,marginal,115.04,0.00295,5.809997344566527,,,,
2024-10-07_TFE_d3_p7_jvl_s1_eval.csv,leaky,111.11,0.01077,2.36,,,,
2024-10-07_TFE_d3_p8_jvl_s1_eval.csv,marginal,107.99,0.00717,3.94448889097524,,,,
2024-10-07_TFE_d4_p4_jvl_s1_eval.csv,dim,68.28,0.0086,,,,,
2024-10-07_TFE_d4_p6_jvl_s1_eval.csv,dim,61.75,0.00353,,,,,
2024-10-07_TFE_d4_p7_jvl_s1_eval.csv,dead,58.39,0.0066,,,,,
2024-10-07_TFE_d4_p8_jvl_s1_eval.csv,dead,47.74,0.00802,,,,,
2024-10-09_22_d22_p1_jvl_s1_eval.csv,leaky,1738.57,0.65619,6.236201576711967,12.355,1.200510545919734,-0.1141396031090835,12.0
2024-10-09_22_d22_p4_jvl_s1_eval.csv,reliable,2158.12,0.00011,18.95281992668265,15.88,0.9752751719203626,1.7228696232732927,10.0
2024-10-09_22_d22_p8_jvl_s1_eval.csv,reliable,1681.13,8e-05,17.03156738715683,13.145,0.8932461080906677,-0.9561918684466344,9.0
2024-10-09_33_d33_p4_jvl_s1_eval.csv,reliable,744.21,0.00421,11.919448884017704,12.21,0.9104504937783684,0.1616090176534112,9.0
2024-10-09_33_d33_p5_jvl_s1_eval.csv,reliable,748.94,0.00019,14.200759890399912,12.0,1.1410222515594024,-0.1062633777066335,11.0
2024-10-09_33_d33_p5_jvl_s2_eval.csv,reliable,718.89,0.0001,14.077318379105362,12.05,0.9189427944150192,-0.5755918515922022,9.0
2024-10-09_34_d34_p1_jvl_s1_eval.csv,marginal,390.36,9e-05,13.898270225581864,,,,
2024-10-09_34_d34_p4_jvl_s1_eval.csv,marginal,390.36,0.00042,8.159729212683544,,,,
2024-10-09_34_d34_p5_jvl_s1_eval.csv,marginal,398.41,9e-05,14.23302861205544,,,,
2024-10-09_34_d34_p8_jvl_s1_eval.csv,leaky,152.02,0.29737,0.01,,,,
2024-10-12_21_d21_p6_jvl_s1_eval.csv,reliable,784.89,0.00032,5.33691814961617,4.62,4.643491486723789,-0.445960491052131,46.0
2024-10-12_21_d21_p7_jvl_s1_eval.csv,reliable,816.26,0.00752,0.7163871430735178,2.4,1.6402706709048298,-6.615110180295028,16.0
2024-10-14_11_d11_p5_jvl_s1_eval.csv,reliable,1814.79,0.00032,14.482923650558838,11.39,4.108800105963737,3.65516106732379,41.0
2024-10-14_11_d12_p1_jvl_s1_eval.csv,reliable,2188.27,0.0005,8.940251143708705,7.439999999999999,4.9543776629823855,-10.729094556680042,50.0
2024-10-14_11_d13_p4_jvl_s1_eval.csv,reliable,1810.17,0.00047,7.436310095034147,5.9350000000000005,5.285456824014705,0.2900312352354455,53.0
2024-10-14_11_d14_p7_jvl_s1_eval.csv,reliable,1372.45,0.00038,10.727873844085105,9.915,4.907924183649284,-6.244061247244416,49.0
2024-10-14_11_d21_p6_jvl_s1_eval.csv,reliable,682.7,0.00032,5.561952988213475,4.585,4.038912791145629,-0.387896809287976,40.0
2024-10-14_11_d22_p2_jvl_s1_eval.csv,marginal,462.29,0.0002,7.193427206610711,,,,
2024-10-14_11_d23_p8_jvl_s1_eval.csv,reliable,1370.15,0.0003,5.239191136460412,3.33,6.239842273795626,3.0082422563586,62.0
2024-10-14_11_d24_p2_jvl_s1_eval.csv,reliable,987.78,0.0002,4.941179198857866,3.5700000000000003,7.219169942046157,2.3170520214742747,72.0
2024-10-14_11_d31_p2_jvl_s1_eval.csv,marginal,342.41,0.00035,0.8813054040768992,,,,
2024-10-14_11_d32_p3_jvl_s1_eval.csv,marginal,200.08,0.0007,0.7401920068191539,,,,
2024-10-14_11_d33_p7_jvl_s1_eval.csv,marginal,140.18,0.0003,0.8743397613600696,,,,
2024-10-14_11_d34_p1_jvl_s1_eval.csv,marginal,113.56,0.00015,0.85,,,,
2024-10-14_11_d41_p1_jvl_s1_eval.csv,marginal,261.04,0.00057,0.4213439604951626,,,,
2024-10-14_11_d42_p1_jvl_s1_eval.csv,marginal,260.72,0.0003,1.540020541489494,,,,
2024-10-14_11_d43_p2_jvl_s1_eval.csv,marginal,297.95,0.00027,3.388512546860359,,,,
2024-10-14_11_d44_p4_jvl_s1_eval.csv,marginal,289.6,0.00027,2.636612146558563,,,,
2024-10-14_higher-max-voltage-forward_d440_p3_jvl_s1_eval.csv,reliable,18651.21,0.00453,7.016866948316254,7.12,1.4863710489627295,-1.3414378259804312,15.0
2024-10-14_higher-max-voltage-forward_d440_p6_jvl_s1_eval.csv,reliable,18916.66,0.0045,7.251869631241095,7.14,0.928263112709976,-3.1322244588354,9.0
2024-10-14_higher-max-voltage-forward_d44_p3_jvl_s1_eval.csv,reliable,20022.62,0.00495,6.121141550029821,6.1,1.0358438946432404,0.4968752251563495,10.0
2024-10-14_higher-max-voltage-forward_d44_p6_jvl_s1_eval.csv,reliable,20536.49,0.0048,6.10926988433836,6.13,2.558664208771321,4.940838396799648,26.0
2024-10-16_CsO_d11_p1_jvl_s1_eval.csv,reliable,14484.23,0.00057,14.268022364671792,12.4,4.194645948267331,3.4945690154570803,42.0
2024-10-16_CsO_d11_p2_jvl_s1_eval.csv,leaky,14333.25,0.01435,6.789068212221108,10.41,3.999459237378184,12.1900461428944,40.0
2024-10-16_CsO_d11_p3_jvl_s1_eval.csv,reliable,14476.72,0.00042,14.427390913400156,11.94,10.099281917149732,-12.831621454149415,101.0
2024-10-16_CsO_d11_p4_jvl_s1_eval.csv,reliable,14497.74,0.00052,14.526822114591525,12.26,5.623257324645395,3.358063169667427,56.0
2024-10-16_CsO_d11_p5_jvl_s1_eval.csv,dead,0.0,2e-05,,,,,
2024-10-16_CsO_d11_p6_jvl_s1_eval.csv,reliable,12383.31,0.0007,14.7449191281153,12.52,6.846060689816293,3.712979410440149,68.0
2024-10-16_CsO_d11_p7_jvl_s1_eval.csv,reliable,12229.68,0.00052,14.701531806816453,12.58,6.610626342175955,-5.7878794273687095,66.0
2024-10-16_CsO_d11_p8_jvl_s1_eval.csv,dead,0.0,2e-05,,,,,
2024-10-16_CsO_d12_p1_jvl_s1_eval.csv,reliable,15740.06,0.0006,14.545576384831705,16.27,4.982811597261034,-9.62976521691318,50.0
2024-10-16_CsO_d12_p2_jvl_s1_eval.csv,leaky,15695.11,0.01673,0.4744712454219325,1.36,7.694893361019547,-0.8848973384998121,77.0
2024-10-16_CsO_d12_p3_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2024-10-16_CsO_d12_p4_jvl_s1_eval.csv,reliable,15512.28,0.00047,13.207281895701282,15.56,7.154342101613487,-5.855937757334489,72.0
2024-10-16_CsO_d12_p5_jvl_s1_eval.csv,reliable,15070.51,0.00055,12.269004304595018,16.875,5.437728574734806,0.1561583397628682,54.0
2024-10-16_CsO_d12_p6_jvl_s1_eval.csv,leaky,8685.81,211.18922,,,,,
2024-10-16_CsO_d12_p7_jvl_s1_eval.csv,reliable,15247.43,0.00045,13.82828827111804,16.97,4.607905480161758,8.666789543985034,46.0
2024-10-16_CsO_d12_p8_jvl_s1_eval.csv,reliable,15329.7,0.00065,17.020216567696544,16.98,5.881847275805692,7.040140765335736,59.0
2024-10-16_CsO_d13_p1_jvl_s1_eval.csv,reliable,13645.91,0.00067,16.871241509122086,17.23,4.680328124102655,0.8389070209902706,47.0
2024-10-16_CsO_d13_p2_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2024-10-16_CsO_d13_p3_jvl_s1_eval.csv,leaky,13985.26,0.08217,0.0481091111381397,,,,
2024-10-16_CsO_d13_p4_jvl_s1_eval.csv,reliable,13942.28,0.0007,7.98053939958296,15.52,4.348959826516018,3.463875952767167,43.0
2024-10-16_CsO_d13_p5_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2024-10-16_CsO_d13_p6_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2024-10-16_CsO_d13_p7_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2024-10-16_CsO_d13_p8_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2024-10-16_CsO_d14_p1_jvl_s1_eval.csv,leaky,11120.44,0.01455,3.665348037727081,10.5,6.9154077921258175,-2.947634063170234,69.0
2024-10-16_CsO_d14_p2_jvl_s1_eval.csv,reliable,11233.63,0.00038,17.636770001502757,17.950000000000003,8.256430018750006,0.2046968375408661,83.0
2024-10-16_CsO_d14_p3_jvl_s1_eval.csv,reliable,11402.0,0.00558,13.117072109176895,15.695,6.214342715797914,1.5829892445977276,62.0
2024-10-16_CsO_d14_p4_jvl_s1_eval.csv,reliable,11233.36,0.00052,17.691484290311898,17.71,7.543288221856065,2.893049182998647,75.0
2024-10-16_CsO_d14_p5_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2024-10-16_CsO_d14_p6_jvl_s1_eval.csv,reliable,10225.26,0.00045,7.992187813770098,15.135,8.267793567081453,16.443986064888033,83.0
2024-10-16_CsO_d14_p7_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2024-10-16_CsO_d14_p8_jvl_s1_eval.csv,dead,0.0,0.00013,,,,,
2024-10-16_CsO_d21_p1_jvl_s1_eval.csv,leaky,40779.15,1.29852,0.4748605107588735,0.77,6.828621414107444,-5.187585927591683,68.0
2024-10-16_CsO_d21_p2_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2024-10-16_CsO_d21_p3_jvl_s1_eval.csv,reliable,41043.31,0.00545,5.513485381702145,5.65,4.150871021187131,-10.939622987039185,42.0
2024-10-16_CsO_d21_p4_jvl_s1_eval.csv,reliable,40505.28,0.0011,13.077707433496377,9.85,5.237919893072464,9.21938650757154,52.0
2024-10-16_CsO_d21_p5_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2024-10-16_CsO_d21_p6_jvl_s1_eval.csv,reliable,39499.86,0.00072,11.72858178331158,10.26,8.191890478096358,27.295297402443367,82.0
2024-10-16_CsO_d21_p7_jvl_s1_eval.csv,dead,0.0,11797.38,,,,,
2024-10-16_CsO_d21_p8_jvl_s1_eval.csv,leaky,41217.0,2.55927,2.244518907129086,7.58,5.184350374620564,-0.5241342853276956,52.0
2024-10-16_CsO_d22_p1_jvl_s1_eval.csv,reliable,44621.06,0.00057,17.195226511542177,16.05,4.609077930878006,-17.03235929186304,46.0
2024-10-16_CsO_d22_p2_jvl_s1_eval.csv,reliable,44452.03,0.00335,14.954652870987134,15.965,5.5794868977252285,5.214268050229058,56.0
2024-10-16_CsO_d22_p3_jvl_s1_eval.csv,reliable,43826.49,0.00038,17.687506983391668,15.95,3.662283281817912,-0.1650955566672435,37.0
2024-10-16_CsO_d22_p4_jvl_s1_eval.csv,reliable,43313.56,0.00045,18.07715395965396,15.86,7.971292725324018,4.388790125141142,80.0
2024-10-16_CsO_d22_p5_jvl_s1_eval.csv,reliable,37845.19,0.00047,17.125128387039076,16.02,5.55087082958069,-6.46624316422275,56.0
2024-10-16_CsO_d22_p6_jvl_s1_eval.csv,leaky,43292.35,0.0127,11.39498804880555,14.53,5.8190816242092565,11.666752539967684,58.0
2024-10-16_CsO_d22_p7_jvl_s1_eval.csv,reliable,42038.03,0.00038,20.09725332528924,16.35,6.15659439413806,11.556688878540424,62.0
2024-10-16_CsO_d22_p8_jvl_s1_eval.csv,reliable,44056.8,0.00045,14.722112045938085,15.87,4.742543052368236,-14.046879860634755,47.0
2024-10-16_CsO_d23_p1_jvl_s1_eval.csv,reliable,39582.04,0.00045,14.141773240245762,16.6,10.421563399753955,-14.386609050068532,104.0
2024-10-16_CsO_d23_p2_jvl_s1_eval.csv,reliable,39475.8,0.0003,13.764661616572416,16.490000000000002,8.895524585005617,-8.222907679785587,89.0
2024-10-16_CsO_d23_p3_jvl_s1_eval.csv,reliable,40088.19,0.0003,18.855938494205304,17.18,7.694745225891132,3.311424624237905,77.0
2024-10-16_CsO_d23_p4_jvl_s1_eval.csv,reliable,39836.3,0.00095,13.417407049822652,14.145,5.172338138076104,12.076960352862349,52.0
2024-10-16_CsO_d23_p5_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2024-10-16_CsO_d23_p6_jvl_s1_eval.csv,reliable,40136.41,0.00045,17.253451378207593,17.3,4.699330910937663,7.235045183020798,47.0
2024-10-16_CsO_d23_p7_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2024-10-16_CsO_d23_p8_jvl_s1_eval.csv,dead,0.0,0.0,,,,,
2024-10-16_CsO_d24_p1_jvl_s1_eval.csv,reliable,32244.89,0.00955,11.441032357614398,12.84,4.466426282898924,-10.449110802565396,45.0
2024-10-16_CsO_d24_p2_jvl_s1_eval.csv,marginal,31496.54,0.00035,,,,,
2024-10-16_CsO_d24_p3_jvl_s1_eval.csv,reliable,31439.23,0.00042,14.301858794038017,16.925,5.553770268759064,-7.885595546052387,56.0
2024-10-16_CsO_d24_p4_jvl_s1_eval.csv,reliable,32171.33,0.00105,15.50681396528246,15.68,8.928536763932248,16.384203976474407,89.0
2024-10-16_CsO_d24_p5_jvl_s1_eval.csv,dead,0.0,2e-05,,,,,
2024-10-16_CsO_d24_p6_jvl_s1_eval.csv,dead,0.0,2e-05,,,,,
2024-10-16_CsO_d24_p7_jvl_s1_eval.csv,reliable,29696.48,0.00605,10.708627180615812,13.745,5.619876875461516,-7.161123542153973,56.0
2024-10-16_CsO_d24_p8_jvl_s1_eval.csv,reliable,31597.61,0.00097,12.857691361308452,15.215,4.770731615713091,16.18915545379722,48.0
2024-10-16_CsO_d31_p1_jvl_s1_eval.csv,reliable,30486.46,0.00052,15.133062604353194,12.34,10.168626691060332,0.6982872960330567,102.0
2024-10-16_CsO_d31_p2_jvl_s1_eval.csv,reliable,30535.86,0.0004,18.677871488203508,12.489999999999998,4.443081369216055,-0.1095352588981554,44.0
2024-10-16_CsO_d31_p3_jvl_s1_eval.csv,reliable,30224.61,0.00492,11.23805418473063,8.16,8.275834400582593,17.142268808253302,83.0
2024-10-16_CsO_d31_p4_jvl_s1_eval.csv,reliable,29998.01,0.00402,13.3530666060115,9.02,6.707428574168165,-2.4234679147548754,67.0
