file,noiseL,offL,pdnoise,LperPD,Eplateau,n_1_10,n_10_100,gain
2023-10-18_06allebis15_d11_p7_jvl_s1_eval.csv,6.487974243844785,1.3076737553468076,2.4063092918999467e-05,269623.454710682,22.765,0,10,50.0
2023-10-18_06allebis15_d11_p8_jvl_s1_eval.csv,6.701081282318579,0.36399164586975674,2.485348175921345e-05,269623.441385005,18.37,0,10,50.0
2023-10-18_06alle_d14_p8_jvl_s1_eval.csv,2.297899415949783,2.4210097343014447,2.572194291081912e-05,89336.15255724888,2.17,4,10,50.0
2023-10-18_06alle_d21_p1_jvl_s1_eval.csv,6.764862707044914,14.97735118723673,2.513559339971021e-05,269134.7922234812,1.86,0,7,50.0
2023-10-18_06alle_d21_p2_jvl_s1_eval.csv,6.304785484359064,3.835170907915063,2.3426125017452915e-05,269134.800555443,4.495,0,3,50.0
2023-10-18_06alle_d21_p4_jvl_s1_eval.csv,6.336541845137318,-2.947026057698214,2.3544119341261323e-05,269134.7997897912,5.324999999999999,0,6,50.0
2023-10-18_06alle_d24_p4_jvl_s1_eval.csv,5.601275512905418,-11.701937641341196,2.091753925001366e-05,267778.8933945354,7.33,0,9,50.0
2023-10-18_06alle_d24_p8_jvl_s1_eval.csv,7.706136123781757,2.222564555693298,2.8777985171925354e-05,267778.8621317226,4.41,0,15,50.0
2023-10-18_06alle_d33_p1_jvl_s1_eval.csv,4.481086077928525,0.6450542123099835,1.6672407344671813e-05,268772.58846249315,16.1,0,17,50.0
2023-10-18_06alle_d33_p2_jvl_s1_eval.csv,5.186148323624146,-2.486148266543872,1.929566013382284e-05,268772.7855723105,16.55,0,16,50.0
2023-10-18_06alle_d33_p4_jvl_s1_eval.csv,7.46664980092521,5.832363967151823,2.7780553750180477e-05,268772.5330484711,11.62,0,23,50.0
2023-10-18_06alle_d33_p6_jvl_s1_eval.csv,5.230138774075898,7.700340640888101,1.945933080955138e-05,268772.7972386772,2.37,0,23,50.0
2023-10-18_06alle_d34_p1_jvl_s1_eval.csv,3.8872800585119625,3.681659414230156,2.570994727510908e-05,151197.51187803515,9.61,0,35,50.0
2023-10-18_06alle_d34_p4_jvl_s1_eval.csv,2.899300314318151,-7.620359281437126,1.9175570395688363e-05,151197.60479041917,7.58,0,15,50.0
2023-10-18_06alle_d34_p5_jvl_s1_eval.csv,1.7993635564811867,0.10148313813518432,1.9503731836639764e-05,92257.39830471302,9.555,1,20,50.0
2023-10-18_06alle_d34_p5_jvl_s2_eval.csv,2.6707293363321813,-4.006734148888869,1.7663844114147094e-05,151197.51505241013,4.22,0,17,50.0
2023-10-18_06alle_d34_p7_jvl_s1_eval.csv,2.4980012581225304,1.1642219482589096,1.6521428509665864e-05,151197.65561804018,11.66,0,21,50.0
2023-10-18_06alle_d34_p8_jvl_s1_eval.csv,3.084358088405586,-4.02941855100757,2.0399504795910302e-05,151197.69422167243,13.16,0,20,50.0
2023-10-18_06alle_d43_p1_jvl_s1_eval.csv,4.903942331203548,-12.121998375525743,1.8103567788330193e-05,270882.6452631451,13.41,0,12,50.0
2023-10-18_06alle_d43_p4_jvl_s1_eval.csv,2.785678532118181,-3.101605795893737,1.0283711500339856e-05,270882.6022614617,12.575,0,15,50.0
2023-10-18_06alle_d43_p5_jvl_s1_eval.csv,6.612453099743077,0.4605004749978409,2.441076802280375e-05,270882.6323516711,10.52,0,18,50.0
2023-10-27_06alle_d13_p5_jvl_s1_eval.csv,2.473115144263672,-2.047627106351087,9.058467493640042e-06,273016.9475134782,5.69,0,12,50.0
2023-10-27_06alle_d13_p6_jvl_s1_eval.csv,2.736234207700794,-5.719706371528248,1.002221144369955e-05,273017.0105741407,1.61,0,13,50.0
2023-10-27_06alle_d13_p7_jvl_s1_eval.csv,5.40198928876958,-13.050212425762776,1.978627470411413e-05,273016.9963548698,6.655,0,10,50.0
2023-10-27_06alle_d13_p8_jvl_s1_eval.csv,4.501261888911078,-2.443499050560048,1.6487133030201326e-05,273016.6536938601,15.5,0,10,50.0
2023-11-02_PVKSpiro5pc30nmETL_d21_p1_jvl_s1_eval.csv,2.71525442757794,1.094602111024897,1.711604185811921e-05,158637.98710505752,3.875,0,8,50.0
2023-11-02_PVKSpiro5pc30nmETL_d21_p1_jvl_s2_eval.csv,2.2081606024145914,-3.4979685839596573,1.3919490731424846e-05,158638.03101857856,4.14,0,3,50.0
2023-11-02_PVKSpiro5pc30nmETL_d21_p2_jvl_s1_eval.csv,2.1387521309390642,6.654865479549144,1.3481963259604786e-05,158638.03288555765,3.89,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d21_p2_jvl_s2_eval.csv,5.940031552819876,4.814662714493188,3.744394328711773e-05,158637.98070817755,4.08,0,5,50.0
2023-11-02_PVKSpiro5pc30nmETL_d21_p4_jvl_s1_eval.csv,1.131828568988101,-4.798802978420119,7.134657198025238e-06,158638.11498909484,3.47,0,5,50.0
2023-11-02_PVKSpiro5pc30nmETL_d21_p4_jvl_s2_eval.csv,2.6026213546262777,3.3789899587633667,1.6406037167931674e-05,158638.02623302193,3.87,0,6,50.0
2023-11-02_PVKSpiro5pc30nmETL_d21_p5_jvl_s1_eval.csv,2.6039617144238636,3.02205331295622,1.641449224178304e-05,158637.96918405354,3.715,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d21_p5_jvl_s2_eval.csv,0.9134515397018275,2.3716388183760975,5.758086101783784e-06,158638.04805191286,4.145,0,6,50.0
2023-11-02_PVKSpiro5pc30nmETL_d21_p6_jvl_s1_eval.csv,1.1093861801894196,4.299091060360247,6.9931911329679975e-06,158638.0465077582,3.65,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d21_p6_jvl_s2_eval.csv,2.4715757753658325,-0.7614624106297581,1.5579972899705427e-05,158638.00221453293,4.265000000000001,0,5,50.0
2023-11-02_PVKSpiro5pc30nmETL_d21_p7_jvl_s1_eval.csv,3.054941643284711,-3.0220570633884485,1.9257292990795286e-05,158638.16605713638,3.54,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d21_p7_jvl_s2_eval.csv,3.9864465589541687,0.12691041946222387,2.5129199483204128e-05,158638.02432777983,3.9749999999999996,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d21_p8_jvl_s1_eval.csv,1.791393683990512,5.393696184532744,1.1292327778924355e-05,158638.12307449247,3.3049999999999997,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d21_p8_jvl_s2_eval.csv,3.089338564065202,6.345519100317826,1.9474142400173166e-05,158637.97750794567,3.82,0,5,50.0
2023-11-02_PVKSpiro5pc30nmETL_d22_p1_jvl_s1_eval.csv,4.449984789348849,-6.8848207617625095,2.6112427862779993e-05,170416.35548917102,5.5649999999999995,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d22_p1_jvl_s2_eval.csv,6.091236240216408,-0.13633300280876734,3.574328219710974e-05,170416.25351095918,5.88,0,5,50.0
2023-11-02_PVKSpiro5pc30nmETL_d22_p2_jvl_s1_eval.csv,4.404391095034025,-3.5105747874703224,2.5844900636080785e-05,170416.2518189477,5.885,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d22_p2_jvl_s2_eval.csv,2.2801511368655354,-3.391284695231901,1.3379887476690112e-05,170416.3163433116,5.79,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d22_p4_jvl_s1_eval.csv,4.083008751774682,-2.2920980860805176,2.3959039120038926e-05,170416.21457847714,5.695,0,5,50.0
2023-11-02_PVKSpiro5pc30nmETL_d22_p4_jvl_s2_eval.csv,3.0295416893850122,-6.441735071553988,1.777730294504765e-05,170416.2717342325,5.58,0,5,50.0
2023-11-02_PVKSpiro5pc30nmETL_d22_p5_jvl_s1_eval.csv,2.9231559430202503,-4.439342946913794,1.7153036660214618e-05,170416.2359659806,5.93,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d22_p5_jvl_s2_eval.csv,4.531287244654138,-0.817998215462206,2.6589518611663507e-05,170416.29488795958,5.715,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d22_p6_jvl_s1_eval.csv,6.513886329437505,-7.285301209799654,3.822335310019546e-05,170416.40256841294,6.045,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d22_p6_jvl_s2_eval.csv,3.3771206154098925,2.0535160400139443,1.981689094350238e-05,170416.26888082526,5.785,0,5,50.0
2023-11-02_PVKSpiro5pc30nmETL_d22_p7_jvl_s1_eval.csv,3.384449433798645,4.06442763609987,1.9859898175860713e-05,170416.25308594844,5.75,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d22_p7_jvl_s2_eval.csv,2.627483909786535,-6.348005400741056,1.5418035975225034e-05,170416.25236888742,5.5,0,3,50.0
2023-11-02_PVKSpiro5pc30nmETL_d22_p8_jvl_s1_eval.csv,2.6632221303860133,2.8629919816723945,1.5627753090789048e-05,170416.18938526156,5.84,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d22_p8_jvl_s2_eval.csv,2.6902461522484575,1.4485380454691246,1.5786324954071976e-05,170416.24064342643,5.6899999999999995,0,5,50.0
2023-11-02_PVKSpiro5pc30nmETL_d23_p1_jvl_s1_eval.csv,4.059068380221473,-8.049136612561055,2.284416409793392e-05,177685.13493512262,1.64,0,2,50.0
2023-11-02_PVKSpiro5pc30nmETL_d23_p1_jvl_s2_eval.csv,3.5333752973666956,9.230747090335642,1.9885589422158613e-05,177685.2182932751,1.295,0,2,50.0
2023-11-02_PVKSpiro5pc30nmETL_d23_p2_jvl_s2_eval.csv,3.922752789321442,-6.236748971467019,2.2076986509334403e-05,177685.15588225127,0.515,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d23_p4_jvl_s1_eval.csv,3.4289343273957265,-2.594202942348109,1.9297812196089885e-05,177685.13303754173,5.98,0,3,50.0
2023-11-02_PVKSpiro5pc30nmETL_d23_p4_jvl_s2_eval.csv,3.233703181623239,0.026652774471090032,1.819906133110533e-05,177685.16314060017,5.77,0,3,50.0
2023-11-02_PVKSpiro5pc30nmETL_d23_p5_jvl_s1_eval.csv,2.6873721995898423,2.398750027009802,1.5124345715875889e-05,177685.18718591126,5.55,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d23_p5_jvl_s2_eval.csv,1.6516036789531248,4.228905903141315,9.295115204593576e-06,177685.12198072753,5.87,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d23_p6_jvl_s1_eval.csv,2.444482817263275,-7.596041276259986,1.3757381856863448e-05,177685.1760528652,5.52,0,3,50.0
2023-11-02_PVKSpiro5pc30nmETL_d23_p6_jvl_s2_eval.csv,3.329115489641311,6.91195412634071,1.8736031834112818e-05,177685.19604988972,4.9350000000000005,0,1,50.0
2023-11-02_PVKSpiro5pc30nmETL_d23_p7_jvl_s1_eval.csv,3.7663857158159364,-4.992952109643088,2.1196966502046674e-05,177685.1284570494,6.04,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d23_p7_jvl_s2_eval.csv,3.011237637966283,3.6869668530485,1.6947041695299573e-05,177685.14954450598,5.63,0,5,50.0
2023-11-02_PVKSpiro5pc30nmETL_d23_p8_jvl_s1_eval.csv,1.8301968259537174,9.648298636403394,1.0300229231537626e-05,177685.0577606518,5.215,0,5,50.0
2023-11-02_PVKSpiro5pc30nmETL_d23_p8_jvl_s2_eval.csv,3.017710468942996,0.7107408563878568,1.6983464180065136e-05,177685.2140969642,4.3,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d24_p1_jvl_s1_eval.csv,6.303681908000679,-7.0215193550105095,3.415999934946656e-05,184534.01721446804,6.904999999999999,0,5,50.0
2023-11-02_PVKSpiro5pc30nmETL_d24_p2_jvl_s1_eval.csv,5.01934251389253,-13.203412159607048,2.7200086805417042e-05,184534.06232854014,6.92,0,5,50.0
2023-11-02_PVKSpiro5pc30nmETL_d24_p4_jvl_s1_eval.csv,3.220412637959507,-5.489887524463797,1.745159177712897e-05,184534.0344357579,5.869999999999999,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d24_p5_jvl_s1_eval.csv,6.027579127405526,-2.518889936213261,3.266377538225216e-05,184534.06126104476,7.21,0,4,50.0
2023-11-02_PVKSpiro5pc30nmETL_d24_p6_jvl_s1_eval.csv,2.2058935854946573,6.63399833616398,1.1953858047602131e-05,184534.02882236382,7.359999999999999,0,5,50.0
2023-11-02_PVKSpiro5pc30nmETL_d24_p7_jvl_s1_eval.csv,1.918887441253681,5.5175666417495375,1.0398557592281728e-05,184534.00139630563,7.1,0,5,50.0
2023-11-02_PVKSpiro5pc30nmETL_d24_p8_jvl_s1_eval.csv,2.558053391087224,3.017131903907872,1.3862228857181982e-05,184534.0614010931,7.02,0,5,50.0
2023-11-02_Spiro20nmETL_d11_p1_jvl_s1_eval.csv,4.954402712236344,-14.224331874177455,2.6192519076170504e-05,189153.34939065762,1.12,0,2,50.0
2023-11-02_Spiro20nmETL_d11_p1_jvl_s2_eval.csv,5.132169176360882,-0.6998676580940036,2.7132309562995592e-05,189153.42110648745,0.79,0,4,50.0
2023-11-02_Spiro20nmETL_d11_p2_jvl_s1_eval.csv,8.46304777406337,-1.0970896638919139,4.474171866266303e-05,189153.39032619202,1.08,0,3,50.0
2023-11-02_Spiro20nmETL_d11_p2_jvl_s2_eval.csv,3.066574127904685,-1.267327814238122,1.6212101104490502e-05,189153.40511016746,0.71,0,4,50.0
2023-11-02_Spiro20nmETL_d11_p4_jvl_s1_eval.csv,2.7889196898010153,2.2414688335449893,1.474421496723376e-05,189153.4880628683,1.07,0,4,50.0
2023-11-02_Spiro20nmETL_d11_p4_jvl_s2_eval.csv,4.1989916248746555,-2.7805555528224875,2.21988648358424e-05,189153.43896751615,0.715,0,4,50.0
2023-11-02_Spiro20nmETL_d11_p5_jvl_s1_eval.csv,3.237037509454818,-0.31210314550507035,1.7113290806335942e-05,189153.42151822447,1.065,0,4,50.0
2023-11-02_Spiro20nmETL_d11_p5_jvl_s2_eval.csv,4.016432891118106,0.23644176325711908,2.12337323353406e-05,189153.41060569516,0.75,0,5,50.0
2023-11-02_Spiro20nmETL_d11_p6_jvl_s1_eval.csv,5.046522773371472,-8.010647354438786,2.667952164113892e-05,189153.4204117777,1.05,0,3,50.0
2023-11-02_Spiro20nmETL_d11_p6_jvl_s2_eval.csv,2.3672284400849843,3.9060159863649973,1.2514866159891604e-05,189153.3165309926,0.765,0,4,50.0
2023-11-02_Spiro20nmETL_d11_p7_jvl_s1_eval.csv,2.873375365829076,-6.365008636773368,1.5190722680490075e-05,189153.30272729177,1.14,0,4,50.0
2023-11-02_Spiro20nmETL_d11_p7_jvl_s2_eval.csv,2.36213772134937,-1.8631606489677006,1.2487949747211866e-05,189153.36537743156,0.79,0,4,50.0
2023-11-02_Spiro20nmETL_d11_p8_jvl_s1_eval.csv,4.862497383368138,-3.5182511104646963,2.5706650404126946e-05,189153.28550885466,1.1,0,3,50.0
2023-11-02_Spiro20nmETL_d11_p8_jvl_s2_eval.csv,2.5229922578042214,7.5566764284763455,1.3338342808943279e-05,189153.35240241166,0.76,0,5,50.0
2023-11-02_Spiro20nmETL_d12_p1_jvl_s1_eval.csv,7.415953856607438,-0.31291481009302846,3.55493905245458e-05,208609.87339535236,1.09,0,2,50.0
2023-11-02_Spiro20nmETL_d12_p1_jvl_s2_eval.csv,5.24956076505377,-2.4303052050236045,2.5164486660547817e-05,208609.88884322788,0.87,0,7,50.0
2023-11-02_Spiro20nmETL_d12_p2_jvl_s1_eval.csv,2.5478877162507354,1.3038111934065655,1.221365356203185e-05,208609.79094505048,0.77,0,3,50.0
2023-11-02_Spiro20nmETL_d12_p2_jvl_s2_eval.csv,5.525280050113872,0.6675516088109791,2.6486186127027717e-05,208609.87775343098,0.7,0,1,50.0
2023-11-02_Spiro20nmETL_d12_p4_jvl_s1_eval.csv,5.872584979074896,5.757631372828137,2.81510459643845e-05,208609.83234884555,1.19,0,5,50.0
2023-11-02_Spiro20nmETL_d12_p4_jvl_s2_eval.csv,4.4589848594188215,2.211264986967854,2.1374751460543347e-05,208609.90443092963,0.92,0,6,50.0
2023-11-02_Spiro20nmETL_d12_p5_jvl_s1_eval.csv,3.6606528411074093,-11.588279388652257,1.75478393731726e-05,208609.8899847391,1.225,0,2,50.0
2023-11-02_Spiro20nmETL_d12_p5_jvl_s2_eval.csv,3.8220932281225917,-0.5945382617869026,1.8321723596745903e-05,208609.91641645704,1.0,0,4,50.0
2023-11-02_Spiro20nmETL_d12_p6_jvl_s1_eval.csv,4.694121564766447,-7.697708942569975,2.2501901154248184e-05,208609.99844363076,1.11,0,4,50.0
2023-11-02_Spiro20nmETL_d12_p6_jvl_s2_eval.csv,3.8844163533282727,-3.8071308520347142,1.862047857124575e-05,208609.9097005323,0.89,0,6,50.0
2023-11-02_Spiro20nmETL_d12_p7_jvl_s1_eval.csv,2.973107345397448,3.9531596252700956,1.4251988165398772e-05,208610.00661055912,1.05,0,4,50.0
2023-11-02_Spiro20nmETL_d12_p7_jvl_s2_eval.csv,3.8531841123761454,1.6584492223519405,1.847075766959463e-05,208609.9650757158,0.85,0,7,50.0
2023-11-02_Spiro20nmETL_d12_p8_jvl_s1_eval.csv,5.885158514475364,2.5241783806578573,2.821132554292493e-05,208609.78352544276,1.1,0,3,50.0
2023-11-02_Spiro20nmETL_d12_p8_jvl_s2_eval.csv,2.2759842570795956,4.318225338671955,1.0910239838488122e-05,208609.91974260652,0.865,0,5,50.0
2023-11-02_Spiro20nmETL_d13_p1_jvl_s1_eval.csv,1.699975743930828,-1.30940529489698,7.854598794478443e-06,216430.6272556992,1.08,0,8,50.0
2023-11-02_Spiro20nmETL_d13_p1_jvl_s2_eval.csv,2.6561787012940408,4.555865265193359,1.2272654788412961e-05,216430.6539284256,1.07,0,15,50.0
2023-11-02_Spiro20nmETL_d13_p2_jvl_s1_eval.csv,5.509000174864408,1.4717247440348022,2.5453945339246203e-05,216430.1094168827,1.04,0,5,50.0
2023-11-02_Spiro20nmETL_d13_p2_jvl_s2_eval.csv,2.4603488729105405,1.2120103144308798,1.1367851844370402e-05,216430.41329122853,1.09,0,4,50.0
2023-11-02_Spiro20nmETL_d13_p4_jvl_s1_eval.csv,6.08889434334648,-5.4540668194625015,2.813316054449308e-05,216431.22299454367,1.11,0,6,50.0
2023-11-02_Spiro20nmETL_d13_p4_jvl_s2_eval.csv,2.153781856846245,6.146624245776033,9.951381813597547e-06,216430.43118929697,1.14,0,9,50.0
2023-11-02_Spiro20nmETL_d13_p5_jvl_s2_eval.csv,5.928197634249486,1.9695197509819908,2.739073748550776e-05,216430.74186615282,1.09,0,8,50.0
2023-11-02_Spiro20nmETL_d13_p6_jvl_s2_eval.csv,5.7023996519771245,-5.313368923451641,2.63474856485396e-05,216430.50604691,1.1150000000000002,0,5,50.0
2023-11-02_Spiro20nmETL_d13_p7_jvl_s2_eval.csv,2.378559836513616,3.5278179909494884,1.098994489926537e-05,216430.55159199316,1.11,0,5,50.0
2023-11-02_Spiro20nmETL_d13_p8_jvl_s2_eval.csv,5.284860182022259,1.612407350757109,2.441827639744915e-05,216430.51688014885,1.1,0,6,50.0
2023-11-02_Spiro20nmETL_d14_p1_jvl_s2_eval.csv,5.087878269358903,5.313670869950125,2.3411051743781186e-05,217328.05194070045,0.77,0,9,50.0
2023-11-02_Spiro20nmETL_d14_p2_jvl_s1_eval.csv,5.229269366743852,-10.073148164262758,2.40616569116371e-05,217327.89998409402,0.885,0,6,50.0
2023-11-02_Spiro20nmETL_d14_p2_jvl_s2_eval.csv,2.859416972319345,9.236418453836965,1.3157180126793467e-05,217327.493031458,0.775,0,7,50.0
2023-11-02_Spiro20nmETL_d14_p4_jvl_s1_eval.csv,6.819890514720978,-8.247562908920203,3.1380766402368185e-05,217327.08587405013,0.91,0,5,50.0
2023-11-02_Spiro20nmETL_d14_p4_jvl_s2_eval.csv,5.021414888802026,-9.6710786719976,2.3105278131868925e-05,217327.61060668767,0.765,0,7,50.0
2023-11-02_Spiro20nmETL_d14_p5_jvl_s1_eval.csv,3.368248743852397,-1.9994033701523826,1.5498567675756364e-05,217326.45327743288,0.94,0,6,50.0
2023-11-02_Spiro20nmETL_d14_p5_jvl_s2_eval.csv,3.0718466908644393,0.41292222709338006,1.4134644079894833e-05,217327.48794388425,0.79,0,7,50.0
2023-11-02_Spiro20nmETL_d14_p6_jvl_s1_eval.csv,6.41835530343163,-4.792055263547527,2.9533201655086428e-05,217326.7693218833,0.9,0,6,50.0
2023-11-02_Spiro20nmETL_d14_p6_jvl_s2_eval.csv,5.63829654841084,0.0543319869677765,2.5943725156576878e-05,217327.94787110595,0.71,0,6,50.0
2023-11-02_Spiro20nmETL_d14_p7_jvl_s1_eval.csv,3.19939238745708,-10.018827327016838,1.4721482290052401e-05,217328.14158387933,0.945,0,4,50.0
2023-11-02_Spiro20nmETL_d14_p7_jvl_s2_eval.csv,4.585410731066645,6.356839478542382,2.1099048408636822e-05,217327.84542025236,0.8,0,7,50.0
2023-11-02_Spiro20nmETL_d14_p8_jvl_s1_eval.csv,3.3998355207157362,9.062560344827586,1.5643828655415525e-05,217327.58620689655,1.01,0,7,50.0
2023-11-02_Spiro20nmETL_d14_p8_jvl_s2_eval.csv,3.0109436632939004,2.368873736410452,1.385438380503745e-05,217327.86572572953,0.78,0,6,50.0
2023-11-03_11_d11_p4_jvl_s1_eval.csv,6.2771219499051645,0.37693415859546353,2.3314338935513482e-05,269238.6847110454,6.3,0,4,50.0
2023-11-03_11_d11_p5_jvl_s1_eval.csv,5.274935011731771,13.354238166949862,1.9592040617443492e-05,269238.67272076337,10.915,0,4,50.0
2023-11-03_11_d11_p7_jvl_s1_eval.csv,5.337267958210876,1.4000411815744425,1.9823555012492924e-05,269238.68876431586,1.0699999999999998,0,3,50.0
2023-11-03_11_d11_p8_jvl_s1_eval.csv,4.826302907044607,-2.948163437998815,1.7925741887638076e-05,269238.6701368781,1.875,0,3,50.0
2023-11-03_12_d2_p1_jvl_s1_eval.csv,6.219121496246026,11.08529270099974,2.3450826744488137e-05,265198.3899760704,26.66,0,6,50.0
2023-11-03_12_d2_p4_jvl_s1_eval.csv,5.448303168725997,-1.2271590381274575,2.0422939323644967e-05,266773.7039407516,20.04,0,3,50.0
2023-11-03_12_d2_p7_jvl_s1_eval.csv,5.084861028048733,1.520610286673178,1.906057595025805e-05,266773.73450406635,8.51,0,3,50.0
2023-11-03_13_d13_p1_jvl_s1_eval.csv,6.262284202292069,-14.267270340511892,2.3043645544921927e-05,271757.5302954646,24.055,0,2,50.0
2023-11-03_13_d13_p2_jvl_s1_eval.csv,9.103827909498893,-7.70432521578394,3.349982172423542e-05,271757.5032022554,8.73,0,1,50.0
2023-11-03_13_d13_p5_jvl_s1_eval.csv,6.978462997029085,-2.595284241664014,2.567900677380044e-05,271757.5122161271,4.470000000000001,0,2,50.0
2023-11-03_13_d13_p6_jvl_s1_eval.csv,6.333577698143253,12.079621140970096,2.3305989931059923e-05,271757.5059835792,4.43,0,1,50.0
2023-11-03_13_d13_p8_jvl_s1_eval.csv,11.417476228976753,-13.560701075435839,4.201346675637335e-05,271757.53658188053,10.46,0,3,50.0
2023-11-03_14_d14_p1_jvl_s1_eval.csv,2.662518876573806,-1.1278524953956703,9.796895766857309e-06,271771.6856375109,2.22,0,3,50.0
2023-11-03_14_d14_p2_jvl_s1_eval.csv,3.8531376272115043,-1.5490985413904148,1.417784852821079e-05,271771.67392814293,5.15,0,2,50.0
2023-11-03_14_d14_p5_jvl_s1_eval.csv,7.212460345507107,-18.34292959450709,2.634447461945686e-05,273775.0685747327,2.96,0,1,50.0
2023-11-03_14_d14_p6_jvl_s1_eval.csv,5.590501854535771,-1.2909154633955637,2.057058309550045e-05,271771.6765043292,8.05,0,2,50.0
2023-11-03_14_d14_p7_jvl_s1_eval.csv,5.205143820351889,8.778226440594668,1.915263254316057e-05,271771.7164270795,4.82,0,6,50.0
2023-11-03_14_d14_p8_jvl_s1_eval.csv,2.588248306207098,0.4380400747464709,9.453923347831134e-06,273775.0467165443,10.045,0,2,50.0
2023-11-03_21_d21_p1_jvl_s1_eval.csv,5.710972260742688,4.107657688208508,2.1550011408111847e-05,265010.1734328069,21.19,0,1,50.0
2023-11-03_21_d21_p5_jvl_s1_eval.csv,8.105938781580123,1.5105579405158378,3.058727495035949e-05,265010.1650027786,15.945,0,2,50.0
2023-11-03_21_d21_p6_jvl_s1_eval.csv,6.29107024287984,-1.09979205587314,2.37389798994537e-05,265010.133945335,8.370000000000001,0,3,50.0
2023-11-03_21_d21_p8_jvl_s1_eval.csv,2.559178181653643,-6.545750900019418,9.656905991741522e-06,265010.157895523,8.684999999999999,0,2,50.0
2023-11-03_23_d23_p5_jvl_s1_eval.csv,6.918112325216732,-13.06251272411031,2.5368593882112495e-05,272703.8146995889,0.59,0,2,50.0
2023-11-03_23_d23_p6_jvl_s1_eval.csv,6.02285894432426,0.572677983130447,2.208571685250196e-05,272703.80149068905,7.65,0,2,50.0
2023-11-03_23_d23_p8_jvl_s1_eval.csv,6.800509352126377,6.272186886057642,2.49373492755122e-05,272703.7776546801,24.925,0,2,50.0
2023-11-03_34_d34_p6_jvl_s1_eval.csv,4.0831457605561345,-1.8669219861383788,1.5090992530498302e-05,270568.40378817084,4.37,0,3,50.0
2023-11-03_34_d34_p7_jvl_s1_eval.csv,2.9325757329022144,-0.1623410211637514,1.0838575654680011e-05,270568.36860625236,11.76,0,3,50.0
2023-11-03_42_d42_p1_jvl_s1_eval.csv,3.796344127493883,6.822086586694323,1.407890462910931e-05,269647.6911736887,23.325,0,3,50.0
2023-11-03_44_d44_p2_jvl_s1_eval.csv,3.5019331652946692,-12.263452437655472,1.27930211009319e-05,273737.7776262382,1.395,0,3,50.0
2023-11-03_44_d44_p4_jvl_s1_eval.csv,5.587685850189454,15.726234231935827,2.0412550605503032e-05,273737.75860636774,7.825,0,24,50.0
2023-11-03_44_d44_p7_jvl_s1_eval.csv,5.3853495719299955,-5.05046188074381,1.967338868172492e-05,273737.7713140276,17.595,0,1,50.0
2023-11-06_13_d13_p1_jvl_s1_eval.csv,6.365311773385615,2.9086203816266925,2.341619979199043e-05,271833.6805258591,27.33,0,3,50.0
2023-11-06_13_d13_p2_jvl_s1_eval.csv,4.835863547536616,2.8542538669884894,1.77897866186334e-05,271833.7016179514,26.84,0,3,50.0
