case,k,U_k (power at pass k),p_k,A'_k,eta_ext^(k),fraction >60 deg,cumulative eta_ext,p (cos.sin),A' (cos.sin),eq3
Ag n_sub 1.5,139,4.372553428461662e-09,0.050695063047620274,0.05458837829935792,2.2166687173495215e-10,0.9365837289339999,0.9112542339448712,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,140,3.923876101758908e-09,0.050694691085547916,0.054588387522424564,1.9891968683663183e-10,0.936584104003303,0.9112542341437908,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,141,3.521239886393493e-09,0.050694351490304684,0.05458839594289355,1.7850697248251226e-10,0.9365844464354053,0.9112542343222978,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,142,3.159920021936153e-09,0.05069404144564642,0.05458840363060524,1.601891165569593e-10,0.9365847590700743,0.9112542344824869,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,143,2.8356766489622755e-09,0.050693758380336955,0.054588410649323515,1.4375110688725716e-10,0.9365850445000238,0.911254234626238,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,144,2.544705035853331e-09,0.05069349994683852,0.05458841705726303,1.2900000459975056e-10,0.9365853050924006,0.911254234755238,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,145,2.2835909160553845e-09,0.050693264001854664,0.054588422907573486,1.1576267717983273e-10,0.9365855430084045,0.9112542348710007,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,146,2.0492704108204158e-09,0.05069304858856462,0.05458842824877996,1.0388376450682712e-10,0.9365857602212019,0.9112542349748844,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,147,1.8389940664311495e-09,0.05069285192040261,0.05458843312518402,9.322385389209331e-11,0.9365859585322823,0.9112542350681083,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,148,1.6502945833272197e-09,0.050692672366247256,0.05458843757723397,8.365784262039928e-11,0.9365861395863921,0.9112542351517662,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,149,1.4809578579835866e-09,0.05069250843689908,0.05458844164185639,7.507346871052495e-11,0.9365863048851709,0.9112542352268397,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,150,1.3289969973554926e-09,0.05069235877273398,0.05458844535276641,6.736999259783082e-11,0.9365864557996,0.9112542352942097,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,151,1.192629000658896e-09,0.05069222213243037,0.0545884487407442,6.04570142229792e-11,0.9365865935813702,0.9112542353546667,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,152,1.0702538346145135e-09,0.050692097382676986,0.05458845183389138,5.4253411608462386e-11,0.9365867193732602,0.91125423540892,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,153,9.604356564178618e-10,0.05069198348877563,0.054588454657865215,4.8686388437165636e-11,0.9365868342186119,0.9112542354576064,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,154,8.618859639392355e-10,0.05069187950606141,0.054588457236089405,4.369061943197332e-11,0.9365869390699803,0.911254235501297,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,155,7.734484753042373e-10,0.05069178457206952,0.05458845958994962,3.920748348771803e-11,0.9365870347970359,0.9112542355405046,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,156,6.940855603244911e-10,0.050691697899383055,0.05458846173897014,3.5184375540293115e-11,0.9365871221937727,0.911254235575689,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,157,6.228660644789811e-10,0.050691618769103226,0.05458846370097703,3.157408908478018e-11,0.9365872019850957,0.911254235607263,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,158,5.58954382504018e-10,0.050691546524887665,0.05458846549224439,2.8334262085992283e-11,0.9365872748328293,0.9112542356355973,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,159,5.016006533267504e-10,0.0506914805675073,0.05458846712763066,2.5426879770761936e-11,0.9365873413412091,0.9112542356610241,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,160,4.5013196124632846e-10,0.050691420349876753,0.05458846862070055,2.2817828460452067e-11,0.9365874020618897,0.911254235683842,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,161,4.039444400832455e-10,0.05069136537251721,0.05458846998383926,2.0476495202456684e-11,0.9365874574985236,0.9112542357043185,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,162,3.624961876201743e-10,0.05069131517941395,0.054588471228353086,1.837540849799023e-11,0.936587508110934,0.9112542357226939,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,163,3.253009071714577e-10,0.05069126935423431,0.054588472364565876,1.6489915906605133e-11,0.9365875543189318,0.9112542357391838,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,164,2.9192220165527096e-10,0.05069122751687484,0.05458847340190176,1.4797894741334357e-11,0.9365875965057964,0.9112542357539818,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,165,2.6196845320270995e-10,0.0506911893203085,0.05458847434896563,1.3279492457246948e-11,0.9365876350214526,0.9112542357672613,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,166,2.35088228211748e-10,0.05069115444770682,0.054588475213612986,1.1916893685119465e-11,0.9365876701853763,0.9112542357791782,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,167,2.1096615392196346e-10,0.05069112260981179,0.05458847600301575,1.0694111174978676e-11,0.9365877022892417,0.9112542357898723,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,168,1.8931921812063884e-10,0.05069109354253692,0.05458847672372247,9.596798195153254e-12,0.9365877315993418,0.9112542357994691,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,169,1.6989344855733834e-10,0.050691067004776755,0.05458847738171102,8.61208018449263e-12,0.9365877583587959,0.9112542358080812,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,170,1.5246093310072224e-10,0.05069104277640713,0.054588477982439265,7.728403681539657e-12,0.9365877827895669,0.9112542358158096,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,171,1.368171456705209e-10,0.05069102065645935,0.054588478530890217,6.935400757342183e-12,0.9365878050943027,0.911254235822745,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,172,1.2277854656624573e-10,0.050691000461453424,0.054588479031613235,6.223767360646143e-12,0.936587825458016,0.9112542358289688,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,173,1.1018042903450634e-10,0.050690982023876015,0.054588479488761665,5.585154147571108e-12,0.9365878440496194,0.911254235834554,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,174,9.88749868065595e-11,0.0506909651907911,0.054588479906127696,5.012068514451237e-12,0.9365878610233264,0.9112542358395661,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,175,8.872957993086696e-11,0.050690949822571524,0.05458848028717278,4.4977866840534264e-12,0.9365878765199307,0.9112542358440638,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,176,7.962517855243952e-11,0.0506909357917407,0.0545884806350585,4.0362748134076006e-12,0.936587890667974,0.9112542358481002,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,177,7.145496637891393e-11,0.050690922981915375,0.05458848095266999,3.622118197388879e-12,0.9365879035848116,0.9112542358517223,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,178,6.412308744716654e-11,0.05069091128684022,0.05458848124264193,3.2504577372226168e-12,0.9365879153775862,0.9112542358549728,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,179,5.754352148581028e-11,0.0506909006095065,0.054588481507379494,2.9169329283582106e-12,0.9365879261441177,0.9112542358578897,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,180,5.1639074677891615e-11,0.050690890861347405,0.05458848174907871,2.6176306986779723e-12,0.936587935973712,0.9112542358605074,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,181,4.6340473982213246e-11,0.05069088196150346,0.05458848196974442,2.349039496672494e-12,0.9365879449479048,0.9112542358628564,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,182,4.158555438685339e-11,0.05069087383615175,0.0545884821712076,2.108008090830412e-12,0.9365879531411347,0.9112542358649643,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,183,3.731852955889428e-11,0.05069086641789367,0.054588482355138246,1.8917085967821263e-12,0.9365879606213644,0.911254235866856,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,184,3.3489337332912005e-11,0.050690859645195804,0.0545884825230627,1.6976032983532585e-12,0.9365879674506409,0.9112542358685537,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,185,3.0053052358899806e-11,0.05069085346187954,0.05458848267637384,1.5234148732071834e-12,0.9365879736856123,0.9112542358700771,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,186,2.696935901830558e-11,0.05069084781665508,0.05458848281634354,1.3670996737096626e-12,0.9365879793779965,0.9112542358714443,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,187,2.420207842400745e-11,0.05069084266269604,0.05458848294413221,1.2268237495015921e-12,0.9365879845750115,0.9112542358726711,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,188,2.171874395462986e-11,0.050690837957250955,0.05458848306080066,1.100941330439166e-12,0.9365879893197654,0.911254235873772,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,189,1.9490220343062024e-11,0.05069083366128879,0.05458848316731624,9.87975517432024e-13,0.9365879936516158,0.91125423587476,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,190,1.7490361850064542e-11,0.050690829739175,0.054588483264562226,8.866009546181835e-13,0.9365879976064944,0.9112542358756466,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,191,1.5695705512434813e-11,0.05069082615837618,0.054588483353345874,7.956282795638999e-13,0.9365880012172069,0.9112542358764422,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,192,1.4085195866729207e-11,0.05069082288919001,0.054588483434403035,7.139901690399214e-13,0.9365880045137037,0.9112542358771561,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,193,1.2639937918838482e-11,0.05069081990449895,0.05458848350840628,6.407288166478888e-13,0.9365880075233286,0.9112542358777969,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,194,1.1342975461116525e-11,0.05069081717954534,0.05458848357596979,5.749846953715269e-13,0.9365880102710463,0.9112542358783718,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,195,1.0179092136159651e-11,0.05069081469172603,0.05458848363765345,5.159864732040746e-13,0.9365880127796486,0.9112542358788879,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,196,9.13463291321387e-12,0.050690812420404796,0.05458848369396929,4.630419635329801e-13,0.9365880150699444,0.911254235879351,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,197,8.197343882682807e-12,0.05069081034674132,0.0545884837453845,4.155300041040943e-13,0.9365880171609313,0.9112542358797665,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,198,7.356228489128826e-12,0.05069080845353478,0.05458848379232528,3.7289316928286486e-13,0.9365880190699534,0.9112542358801394,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,199,6.601418516026582e-12,0.05069080672508119,0.054588483835181,3.3463123010727575e-13,0.9365880208128464,0.911254235880474,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,200,5.924058308604666e-12,0.05069080514704326,0.05458848387430737,3.002952854012018e-13,0.9365880224040671,0.9112542358807744,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,201,5.316200876427641e-12,0.05069080370633135,0.05458848391002891,2.6948249509042024e-13,0.9365880238568146,0.9112542358810438,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,202,4.770714656750442e-12,0.050690802390994875,0.05458848394264182,2.418313539291596e-13,0.9365880251831392,0.9112542358812856,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,203,4.281199844754809e-12,0.05069080119012325,0.054588483972416446,2.1701745018565253e-13,0.936588026394043,0.9112542358815027,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,204,3.841913309020862e-12,0.05069080009375541,0.054588483999599924,1.9474965952511484e-13,0.9365880274995697,0.9112542358816974,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,205,3.4477012113130704e-12,0.05069079909279707,0.05458848402441829,1.7476672943466395e-13,0.9365880285088901,0.9112542358818722,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,206,3.093938540150438e-12,0.05069079817894539,0.05458848404707661,1.5683421411682678e-13,0.936588029430376,0.911254235882029,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,207,2.776474848746372e-12,0.05069079734462007,0.054588484067762955,1.4074172389023702e-13,0.9365880302716713,0.9112542358821698,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,208,2.4915855606960432e-12,0.050690796582900474,0.05458848408664929,1.2630045682613515e-13,0.9365880310397543,0.9112542358822961,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,209,2.235928272112229e-12,0.050690795887468214,0.054588484103892054,1.1334098366066047e-13,0.936588031740996,0.9112542358824095,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,210,2.0065035375309987e-12,0.05069079525255474,0.05458848411963435,1.0171125999451063e-13,0.9365880323812137,0.9112542358825112,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,211,1.8006196795139826e-12,0.05069079467289348,0.05458848413400652,9.127484245821456e-14,0.9365880329657172,0.9112542358826025,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,212,1.6158612090815398e-12,0.05069079414367628,0.05458848414712825,8.190928791430419e-14,0.9365880334993555,0.9112542358826844,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,213,1.4500604864747866e-12,0.05069079366051325,0.054588484159107664,7.350471691515688e-14,0.9365880339865545,0.9112542358827579,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,214,1.3012722897611805e-12,0.05069079321939668,0.054588484170045026,6.596252456241484e-14,0.9365880344313566,0.9112542358828238,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,215,1.1677509929142452e-12,0.05069079281666753,0.05458848418003026,5.91942236432738e-14,0.93658803483745,0.911254235882883,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,216,1.0479300856132947e-12,0.05069079244898516,0.05458848418914686,5.312040647087077e-14,0.9365880352082038,0.9112542358829361,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,217,9.404037944829108e-13,0.050690792113299715,0.054588484197469866,4.766981324869146e-14,0.9365880355466936,0.9112542358829837,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,218,8.439105901467315e-13,0.05069079180682674,0.05458848420506879,4.277849602870426e-14,0.9365880358557269,0.9112542358830265,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,219,7.573183865951309e-13,0.05069079152702403,0.05458848421200624,3.838906845447597e-14,0.9365880361378669,0.9112542358830649,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,220,6.796112592211617e-13,0.05069079127157067,0.05458848421834017,3.4450032486989214e-14,0.9365880363954544,0.9112542358830993,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,221,6.098775256966571e-13,0.0506907910383477,0.05458848422412277,3.091517421407378e-14,0.9365880366306256,0.9112542358831301,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,222,5.472990498496649e-13,0.05069079082542058,0.05458848422940199,2.7743021654880793e-14,0.9365880368453317,0.9112542358831579,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,223,4.911416430530442e-13,0.05069079063102304,0.05458848423422202,2.4896358198178513e-14,0.9365880370413533,0.9112542358831828,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,224,4.407464505103992e-13,0.050690790453542627,0.05458848423862239,2.234178596596534e-14,0.9365880372203162,0.9112542358832051,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,225,3.955222213806611e-13,0.05069079029150714,0.05458848424264007,2.0049333979638153e-14,0.9365880373837053,0.9112542358832252,0.4273761614677933,0.02755034248112953,0.9644005268479652
Ag n_sub 1.5,226,3.549383720520925e-13,0.050690790143572514,0.05458848424630813,1.7992106531593886e-14,0.9365880375328758,0.9112542358832432,0.4273761614677933,0.02755034248112953,0.9644005268479652
