wavelength_nm,n,k
6.030000000000000000e+02,1.761339999999999906e+00,0.000000000000000000e+00
6.040000000000000000e+02,1.760999999999999899e+00,0.000000000000000000e+00
6.050000000000000000e+02,1.760659999999999892e+00,0.000000000000000000e+00
6.060000000000000000e+02,1.760329999999999950e+00,0.000000000000000000e+00
6.070000000000000000e+02,1.759989999999999943e+00,0.000000000000000000e+00
6.080000000000000000e+02,1.759660000000000002e+00,0.000000000000000000e+00
6.090000000000000000e+02,1.759339999999999904e+00,0.000000000000000000e+00
6.100000000000000000e+02,1.759009999999999962e+00,0.000000000000000000e+00
6.110000000000000000e+02,1.758690000000000087e+00,0.000000000000000000e+00
6.120000000000000000e+02,1.758369999999999989e+00,0.000000000000000000e+00
6.130000000000000000e+02,1.758049999999999891e+00,0.000000000000000000e+00
6.140000000000000000e+02,1.757740000000000080e+00,0.000000000000000000e+00
6.150000000000000000e+02,1.757419999999999982e+00,0.000000000000000000e+00
6.160000000000000000e+02,1.757109999999999950e+00,0.000000000000000000e+00
6.170000000000000000e+02,1.756799999999999917e+00,0.000000000000000000e+00
6.180000000000000000e+02,1.756490000000000107e+00,0.000000000000000000e+00
6.190000000000000000e+02,1.756189999999999918e+00,0.000000000000000000e+00
6.200000000000000000e+02,1.755889999999999951e+00,0.000000000000000000e+00
6.210000000000000000e+02,1.755589999999999984e+00,0.000000000000000000e+00
6.220000000000000000e+02,1.755290000000000017e+00,0.000000000000000000e+00
6.230000000000000000e+02,1.754990000000000050e+00,0.000000000000000000e+00
6.240000000000000000e+02,1.754699999999999926e+00,0.000000000000000000e+00
6.250000000000000000e+02,1.754399999999999959e+00,0.000000000000000000e+00
6.260000000000000000e+02,1.754110000000000058e+00,0.000000000000000000e+00
6.270000000000000000e+02,1.753819999999999935e+00,0.000000000000000000e+00
6.280000000000000000e+02,1.753540000000000099e+00,0.000000000000000000e+00
6.290000000000000000e+02,1.753249999999999975e+00,0.000000000000000000e+00
6.300000000000000000e+02,1.752969999999999917e+00,0.000000000000000000e+00
6.310000000000000000e+02,1.752690000000000081e+00,0.000000000000000000e+00
6.320000000000000000e+02,1.752410000000000023e+00,0.000000000000000000e+00
6.330000000000000000e+02,1.752129999999999965e+00,0.000000000000000000e+00
