wavelength_nm,n,k
4.740000000000000000e+02,2.030230000000000090e-01,2.344878000000000018e+00
4.750000000000000000e+02,2.021159999999999901e-01,2.353784000000000098e+00
4.760000000000000000e+02,2.012120000000000020e-01,2.362680999999999809e+00
4.770000000000000000e+02,2.003099999999999881e-01,2.371572000000000013e+00
4.780000000000000000e+02,1.994110000000000049e-01,2.380453999999999848e+00
4.790000000000000000e+02,1.985149999999999970e-01,2.389330000000000176e+00
4.800000000000000000e+02,1.976229999999999931e-01,2.398198999999999970e+00
4.810000000000000000e+02,1.967339999999999922e-01,2.407061999999999813e+00
4.820000000000000000e+02,1.958489999999999953e-01,2.415919000000000150e+00
4.830000000000000000e+02,1.949690000000000034e-01,2.424770000000000092e+00
4.840000000000000000e+02,1.940919999999999868e-01,2.433613999999999944e+00
4.850000000000000000e+02,1.932210000000000039e-01,2.442454000000000125e+00
4.860000000000000000e+02,1.923539999999999972e-01,2.451287999999999911e+00
4.870000000000000000e+02,1.914929999999999966e-01,2.460116999999999887e+00
4.880000000000000000e+02,1.906370000000000009e-01,2.468939999999999912e+00
4.890000000000000000e+02,1.897870000000000112e-01,2.477758999999999823e+00
4.900000000000000000e+02,1.889419999999999988e-01,2.486572999999999922e+00
4.910000000000000000e+02,1.881039999999999934e-01,2.495381000000000071e+00
4.920000000000000000e+02,1.872719999999999940e-01,2.504185999999999801e+00
4.930000000000000000e+02,1.864470000000000016e-01,2.512985000000000024e+00
4.940000000000000000e+02,1.856279999999999875e-01,2.521780000000000133e+00
4.950000000000000000e+02,1.848160000000000081e-01,2.530571000000000126e+00
4.960000000000000000e+02,1.840110000000000079e-01,2.539356999999999864e+00
4.970000000000000000e+02,1.832139999999999880e-01,2.548137999999999792e+00
4.980000000000000000e+02,1.824240000000000028e-01,2.556915000000000049e+00
4.990000000000000000e+02,1.816409999999999969e-01,2.565688000000000191e+00
5.000000000000000000e+02,1.808659999999999990e-01,2.574456000000000078e+00
5.010000000000000000e+02,1.800990000000000091e-01,2.583219999999999850e+00
5.020000000000000000e+02,1.793389999999999984e-01,2.591978999999999811e+00
5.030000000000000000e+02,1.785879999999999967e-01,2.600734000000000101e+00
5.040000000000000000e+02,1.778450000000000031e-01,2.609484000000000137e+00
5.050000000000000000e+02,1.771099999999999897e-01,2.618230000000000057e+00
5.060000000000000000e+02,1.763830000000000120e-01,2.626971999999999863e+00
5.070000000000000000e+02,1.756649999999999878e-01,2.635708999999999858e+00
5.080000000000000000e+02,1.749560000000000004e-01,2.644441000000000042e+00
5.090000000000000000e+02,1.742549999999999932e-01,2.653169000000000111e+00
5.100000000000000000e+02,1.735619999999999941e-01,2.661891999999999925e+00
5.110000000000000000e+02,1.728780000000000039e-01,2.670609999999999928e+00
5.120000000000000000e+02,1.722029999999999950e-01,2.679323999999999817e+00
5.130000000000000000e+02,1.715369999999999950e-01,2.688032999999999895e+00
5.140000000000000000e+02,1.708800000000000041e-01,2.696737000000000162e+00
5.150000000000000000e+02,1.702309999999999934e-01,2.705436000000000174e+00
5.160000000000000000e+02,1.695909999999999918e-01,2.714131000000000071e+00
5.170000000000000000e+02,1.689610000000000001e-01,2.722820000000000018e+00
5.180000000000000000e+02,1.683389999999999886e-01,2.731504999999999850e+00
5.190000000000000000e+02,1.677259999999999862e-01,2.740184000000000175e+00
5.200000000000000000e+02,1.671209999999999918e-01,2.748857999999999802e+00
5.210000000000000000e+02,1.665260000000000074e-01,2.757528000000000201e+00
5.220000000000000000e+02,1.659400000000000042e-01,2.766191000000000066e+00
5.230000000000000000e+02,1.653630000000000100e-01,2.774849999999999817e+00
5.240000000000000000e+02,1.647939999999999960e-01,2.783504000000000200e+00
5.250000000000000000e+02,1.642339999999999911e-01,2.792152000000000189e+00
5.260000000000000000e+02,1.636839999999999962e-01,2.800794999999999924e+00
5.270000000000000000e+02,1.631410000000000082e-01,2.809432000000000151e+00
5.280000000000000000e+02,1.626080000000000025e-01,2.818064000000000124e+00
5.290000000000000000e+02,1.620840000000000058e-01,2.826690000000000147e+00
5.300000000000000000e+02,1.615679999999999894e-01,2.835310999999999915e+00
5.310000000000000000e+02,1.610610000000000097e-01,2.843926999999999872e+00
5.320000000000000000e+02,1.605620000000000103e-01,2.852536000000000183e+00
5.330000000000000000e+02,1.600729999999999931e-01,2.861140999999999934e+00
5.340000000000000000e+02,1.595910000000000106e-01,2.869739000000000040e+00
5.350000000000000000e+02,1.591180000000000094e-01,2.878331999999999891e+00
5.360000000000000000e+02,1.586539999999999895e-01,2.886918999999999791e+00
5.370000000000000000e+02,1.581980000000000053e-01,2.895500000000000185e+00
5.380000000000000000e+02,1.577510000000000023e-01,2.904075999999999880e+00
5.390000000000000000e+02,1.573110000000000064e-01,2.912646000000000068e+00
5.400000000000000000e+02,1.568799999999999917e-01,2.921209999999999862e+00
