wavelength_nm,n,k
6.070000000000000000e+02,2.075975000000000126e+00,1.621000000000000045e-03
6.080000000000000000e+02,2.075474999999999959e+00,1.603000000000000041e-03
6.090000000000000000e+02,2.074978000000000211e+00,1.583999999999999905e-03
6.100000000000000000e+02,2.074485000000000134e+00,1.567000000000000033e-03
6.110000000000000000e+02,2.073995000000000033e+00,1.549000000000000030e-03
6.120000000000000000e+02,2.073509000000000047e+00,1.531999999999999942e-03
6.130000000000000000e+02,2.073026000000000035e+00,1.513999999999999938e-03
6.140000000000000000e+02,2.072547000000000139e+00,1.497999999999999983e-03
6.150000000000000000e+02,2.072071000000000218e+00,1.480999999999999895e-03
6.160000000000000000e+02,2.071598999999999968e+00,1.464999999999999939e-03
6.170000000000000000e+02,2.071128999999999998e+00,1.448000000000000068e-03
6.180000000000000000e+02,2.070663000000000142e+00,1.431999999999999896e-03
6.190000000000000000e+02,2.070199999999999818e+00,1.417000000000000074e-03
6.200000000000000000e+02,2.069741000000000053e+00,1.400999999999999902e-03
6.210000000000000000e+02,2.069284999999999819e+00,1.386000000000000079e-03
6.220000000000000000e+02,2.068830999999999865e+00,1.371000000000000040e-03
6.230000000000000000e+02,2.068382000000000165e+00,1.356000000000000000e-03
6.240000000000000000e+02,2.067934999999999857e+00,1.340999999999999961e-03
6.250000000000000000e+02,2.067490999999999968e+00,1.327000000000000055e-03
6.260000000000000000e+02,2.067050000000000054e+00,1.312999999999999931e-03
6.270000000000000000e+02,2.066612000000000116e+00,1.299000000000000024e-03
6.280000000000000000e+02,2.066177999999999848e+00,1.284999999999999901e-03
6.290000000000000000e+02,2.065745999999999860e+00,1.270999999999999994e-03
6.300000000000000000e+02,2.065317999999999987e+00,1.258000000000000004e-03
6.310000000000000000e+02,2.064891999999999950e+00,1.245000000000000013e-03
6.320000000000000000e+02,2.064468999999999888e+00,1.232000000000000022e-03
6.330000000000000000e+02,2.064048999999999801e+00,1.219000000000000031e-03
6.340000000000000000e+02,2.063632000000000133e+00,1.206000000000000041e-03
6.350000000000000000e+02,2.063216999999999857e+00,1.193000000000000050e-03
6.360000000000000000e+02,2.062806000000000139e+00,1.180999999999999975e-03
6.370000000000000000e+02,2.062396999999999814e+00,1.168999999999999900e-03
6.380000000000000000e+02,2.061990999999999907e+00,1.157000000000000042e-03
6.390000000000000000e+02,2.061587999999999976e+00,1.144999999999999967e-03
6.400000000000000000e+02,2.061188000000000020e+00,1.132999999999999893e-03
6.410000000000000000e+02,2.060789999999999900e+00,1.121000000000000035e-03
6.420000000000000000e+02,2.060395000000000199e+00,1.110000000000000092e-03
6.430000000000000000e+02,2.060001999999999889e+00,1.098999999999999934e-03
6.440000000000000000e+02,2.059611999999999998e+00,1.087999999999999991e-03
6.450000000000000000e+02,2.059225000000000083e+00,1.077000000000000049e-03
6.460000000000000000e+02,2.058840000000000003e+00,1.066000000000000107e-03
6.470000000000000000e+02,2.058457999999999899e+00,1.054999999999999948e-03
6.480000000000000000e+02,2.058078000000000074e+00,1.044000000000000006e-03
6.490000000000000000e+02,2.057700999999999780e+00,1.033999999999999980e-03
6.500000000000000000e+02,2.057326999999999906e+00,1.023999999999999954e-03
