wavelength_nm,n,k
6.620000000000000000e+02,5.339925803202966864e-02,4.559331237309470097e+00
6.630000000000000000e+02,5.331168398952013110e-02,4.567395512869389940e+00
6.640000000000000000e+02,5.318374198514437545e-02,4.575439449180113805e+00
6.650000000000000000e+02,5.303162382676490649e-02,4.583470912102153072e+00
6.660000000000000000e+02,5.287152132224424289e-02,4.591497767496020899e+00
6.670000000000000000e+02,5.271962627944490332e-02,4.599527881222227776e+00
6.680000000000000000e+02,5.259213050622940644e-02,4.607569119141285974e+00
6.690000000000000000e+02,5.250522581046026399e-02,4.615629347113705983e+00
6.700000000000000000e+02,5.247510400000000158e-02,4.623716431000000071e+00
6.710000000000000000e+02,5.251331636739398762e-02,4.631836389091240846e+00
6.720000000000000000e+02,5.261285214391904497e-02,4.639987849400747599e+00
6.730000000000000000e+02,5.276206004553485318e-02,4.648167592372399959e+00
6.740000000000000000e+02,5.294928878820110568e-02,4.656372398450079331e+00
6.750000000000000000e+02,5.316288708787747508e-02,4.664599048077664456e+00
6.760000000000000000e+02,5.339120366052364786e-02,4.672844321699036740e+00
6.770000000000000000e+02,5.362258722209930356e-02,4.681104999758075813e+00
6.780000000000000000e+02,5.384538648856412174e-02,4.689377862698663080e+00
6.790000000000000000e+02,5.404795017587779582e-02,4.697659690964677281e+00
6.800000000000000000e+02,5.421862699999999841e-02,4.705947264999999824e+00
6.810000000000000000e+02,5.434858657261359277e-02,4.714237354157191362e+00
6.820000000000000000e+02,5.444028208829415627e-02,4.722526683423539318e+00
6.830000000000000000e+02,5.449898763734044305e-02,4.730811966695009474e+00
6.840000000000000000e+02,5.452997731005120724e-02,4.739089917867570279e+00
6.850000000000000000e+02,5.453852519672519605e-02,4.747357250837188403e+00
6.860000000000000000e+02,5.452990538766117057e-02,4.755610679499831406e+00
6.870000000000000000e+02,5.450939197315788493e-02,4.763846917751466847e+00
6.880000000000000000e+02,5.448225904351409327e-02,4.772062679488061399e+00
6.890000000000000000e+02,5.445378068902854973e-02,4.780254678605583507e+00
6.900000000000000000e+02,5.442923100000000153e-02,4.788419628999999844e+00
6.910000000000000000e+02,5.441318434215163674e-02,4.796555473205991404e+00
6.920000000000000000e+02,5.440741618290432374e-02,4.804665068313094700e+00
6.930000000000000000e+02,5.441300226510337179e-02,4.812752500049560567e+00
6.940000000000000000e+02,5.443101833159407626e-02,4.820821854143639840e+00
6.950000000000000000e+02,5.446254012522173948e-02,4.828877216323581578e+00
6.960000000000000000e+02,5.450864338883166377e-02,4.836922672317636618e+00
6.970000000000000000e+02,5.457040386526915143e-02,4.844962307854055794e+00
6.980000000000000000e+02,5.464889729737950480e-02,4.853000208661089054e+00
6.990000000000000000e+02,5.474519942800801925e-02,4.861040460466987234e+00
7.000000000000000000e+02,5.486038599999999710e-02,4.869087149000000281e+00
