wavelength_nm,HATCN5_Ag4_T_pct,HATCN5_Ag4_Rmeas_pct,HATCN5_Ag4_Rcorr_pct,HATCN5_Ag4_A_pct,HATCN5_Ag5_T_pct,HATCN5_Ag5_Rmeas_pct,HATCN5_Ag5_Rcorr_pct,HATCN5_Ag5_A_pct,HATCN5_Ag6_T_pct,HATCN5_Ag6_Rmeas_pct,HATCN5_Ag6_Rcorr_pct,HATCN5_Ag6_A_pct,HATCN5_Ag7_T_pct,HATCN5_Ag7_Rmeas_pct,HATCN5_Ag7_Rcorr_pct,HATCN5_Ag7_A_pct,HATCN5_Ag8_T_pct,HATCN5_Ag8_Rmeas_pct,HATCN5_Ag8_Rcorr_pct,HATCN5_Ag8_A_pct,HATCN5_Ag10_T_pct,HATCN5_Ag10_Rmeas_pct,HATCN5_Ag10_Rcorr_pct,HATCN5_Ag10_A_pct,HATCN5_Ag12_T_pct,HATCN5_Ag12_Rmeas_pct,HATCN5_Ag12_Rcorr_pct,HATCN5_Ag12_A_pct,MoOx5_bare_T_pct,MoOx5_bare_Rmeas_pct,MoOx5_bare_Rcorr_pct,MoOx5_bare_A_pct,MoOx5_Ag4_T_pct,MoOx5_Ag4_Rmeas_pct,MoOx5_Ag4_Rcorr_pct,MoOx5_Ag4_A_pct,MoOx5_Ag5_T_pct,MoOx5_Ag5_Rmeas_pct,MoOx5_Ag5_Rcorr_pct,MoOx5_Ag5_A_pct,MoOx5_Ag6_T_pct,MoOx5_Ag6_Rmeas_pct,MoOx5_Ag6_Rcorr_pct,MoOx5_Ag6_A_pct,MoOx5_Ag7_T_pct,MoOx5_Ag7_Rmeas_pct,MoOx5_Ag7_Rcorr_pct,MoOx5_Ag7_A_pct,MoOx5_Ag8_T_pct,MoOx5_Ag8_Rmeas_pct,MoOx5_Ag8_Rcorr_pct,MoOx5_Ag8_A_pct,MoOx5_Ag10_T_pct,MoOx5_Ag10_Rmeas_pct,MoOx5_Ag10_Rcorr_pct,MoOx5_Ag10_A_pct,MoOx5_Ag12_T_pct,MoOx5_Ag12_Rmeas_pct,MoOx5_Ag12_Rcorr_pct,MoOx5_Ag12_A_pct
508,72.7894,12.9472,13.3200,13.8906,73.8565,14.5052,14.8890,11.2545,73.9055,15.5704,15.9547,10.1397,71.9933,18.5430,18.9077,9.0990,69.0295,22.2741,22.6094,8.3611,65.6942,26.0506,26.3543,7.9516,58.7466,34.2201,34.4630,6.7904,,,,,58.0133,16.0702,16.3070,25.6797,55.7593,17.3627,17.5814,26.6593,55.1413,18.2815,18.4955,26.3632,58.7097,18.1715,18.4140,22.8763,60.2872,20.1386,20.3943,19.3185,55.6005,22.5979,22.8154,21.5841,,,,
506,72.8276,13.0317,13.4050,13.7674,73.9270,14.4470,14.8317,11.2413,74.0718,15.5945,15.9806,9.9475,72.0884,18.4960,18.8618,9.0498,69.1529,22.1380,22.4746,8.3725,65.8720,25.7816,26.0870,8.0410,58.8678,33.9355,34.1794,6.9528,,,,,58.3588,16.1056,16.3453,25.2959,55.9914,17.4720,17.6927,26.3159,55.3386,18.2919,18.5074,26.1540,58.8336,18.2299,18.4736,22.6928,60.4467,20.1486,20.4058,19.1475,55.7229,22.6205,22.8391,21.4380,,,,
504,72.9275,12.9200,13.2945,13.7780,74.0618,14.3837,14.7699,11.1683,74.0466,15.4858,15.8719,10.0815,72.0417,18.4243,18.7898,9.1685,69.1268,22.0005,22.3370,8.5363,65.9076,25.5340,25.8399,8.2526,59.1197,33.6385,33.8846,6.9957,,,,,58.4500,15.9489,16.1895,25.3605,55.9875,17.3694,17.5901,26.4224,55.3693,18.2187,18.4346,26.1961,58.8275,18.0498,18.2935,22.8790,60.4270,20.0199,20.2770,19.2960,55.7631,22.5276,22.7465,21.4904,,,,
502,72.9722,12.8723,13.2474,13.7804,73.9253,14.3530,14.7379,11.3368,74.0317,15.4350,15.8211,10.1473,72.0811,18.3084,18.6743,9.2446,69.1864,21.8314,22.1686,8.6450,65.9576,25.3192,25.6257,8.4168,59.2513,33.4342,33.6815,7.0672,,,,,58.7043,15.9653,16.2081,25.0877,56.2408,17.4001,17.6229,26.1363,55.6210,18.4063,18.6242,25.7548,58.7551,18.1277,18.3709,22.8740,60.6280,19.9726,20.2315,19.1405,55.9407,22.3523,22.5728,21.4865,,,,
500,73.0107,12.8460,13.2216,13.7677,73.9916,14.3161,14.7018,11.3066,74.1220,15.2988,15.6860,10.1920,72.0515,18.1085,18.4743,9.4741,69.4832,21.6158,21.9560,8.5608,66.1207,25.3084,25.6164,8.2628,59.6006,33.2064,33.4567,6.9427,,,,,58.9447,15.8864,16.1312,24.9241,56.3923,17.3693,17.5934,26.0143,55.7894,18.2192,18.4386,25.7720,58.9714,18.0905,18.3356,22.6930,60.5911,19.9046,20.1633,19.2456,56.0035,22.2468,22.4678,21.5287,,,,
498,73.0890,12.8646,13.2412,13.6698,74.0610,14.1836,14.5702,11.3688,74.1604,15.1390,15.5267,10.3129,72.0950,18.1199,18.4862,9.4188,69.4995,21.4662,21.8067,8.6938,66.2857,25.0154,25.3252,8.3892,59.6704,32.9983,33.2493,7.0803,,,,,59.1031,15.9007,16.1469,24.7500,56.5728,17.3059,17.5315,25.8957,55.8157,18.3101,18.5297,25.6547,59.0067,18.1617,18.4072,22.5862,60.8185,19.7970,20.0577,19.1238,56.2139,22.3525,22.5752,21.2109,,,,
496,73.1103,12.8005,13.1774,13.7123,74.1196,14.1539,14.5413,11.3391,74.1688,15.0867,15.4747,10.3566,72.0948,17.9587,18.3253,9.5799,69.4550,21.2521,21.5923,8.9527,66.2986,24.9001,25.2100,8.4914,59.7900,32.6098,32.8619,7.3481,,,,,59.1627,15.7978,16.0446,24.7927,56.6494,17.2188,17.4451,25.9055,56.1200,18.3511,18.5732,25.3068,59.0414,18.1597,18.4055,22.5531,60.7568,19.8660,20.1263,19.1169,56.2599,22.2724,22.4956,21.2445,,,,
494,73.2559,12.8374,13.2160,13.5281,74.1136,14.1150,14.5024,11.3839,74.2260,15.1333,15.5220,10.2520,72.2035,17.8094,18.1772,9.6193,69.6788,21.3004,21.6429,8.6783,66.5186,24.7195,25.0316,8.4498,60.1286,32.6404,32.8954,6.9760,,,,,59.4257,15.7597,16.0088,24.5654,56.9014,17.2836,17.5120,25.5866,56.2636,18.1775,18.4008,25.3356,59.1193,18.0519,18.2985,22.5822,60.8945,19.6318,19.8934,19.2121,56.3976,22.2214,22.4458,21.1566,,,,
492,73.3072,12.7089,13.0882,13.6047,74.1549,14.0051,14.3932,11.4520,74.2004,15.0894,15.4779,10.3217,72.3886,17.8852,18.2550,9.3563,69.7588,20.9991,21.3425,8.8987,66.5556,24.4201,24.7327,8.7118,60.3587,32.2121,32.4692,7.1721,,,,,59.8039,15.7696,16.0220,24.1741,57.0745,17.2331,17.4629,25.4626,56.4666,18.2737,18.4987,25.0347,59.3777,18.1944,18.4432,22.1791,61.0739,19.7250,19.9882,18.9378,56.5072,22.2328,22.4581,21.0347,,,,
490,73.2863,12.8027,13.1819,13.5318,74.2776,14.0135,14.4030,11.3194,74.2850,15.0621,15.4517,10.2633,72.3243,17.6342,18.0035,9.6722,69.8856,20.9168,21.2616,8.8529,66.6638,24.3308,24.6445,8.6917,60.5924,32.0342,32.2934,7.1142,,,,,59.8466,15.7150,15.9679,24.1855,57.2804,17.2166,17.4482,25.2714,56.7536,18.2214,18.4488,24.7976,59.6020,18.2212,18.4720,21.9259,61.1135,19.5863,19.8500,19.0365,56.6618,22.2309,22.4576,20.8806,,,,
488,73.4859,12.7387,13.1201,13.3940,74.2202,13.9077,14.2967,11.4831,74.3595,14.9164,15.3070,10.3335,72.3025,17.5034,17.8726,9.8250,69.8152,20.8188,21.1630,9.0218,66.8213,24.3368,24.6521,8.5266,60.7032,31.5663,31.8265,7.4703,,,,,60.2890,15.6383,15.8950,23.8160,57.4629,17.1392,17.3724,25.1647,56.8925,18.2503,18.4789,24.6286,59.6578,18.2048,18.4561,21.8860,61.2943,19.6042,19.8695,18.8362,56.7591,21.9960,22.2235,21.0174,,,,
486,73.4201,12.7557,13.1365,13.4434,74.3332,13.9578,14.3482,11.3186,74.3843,14.7987,15.1896,10.4261,72.5083,17.4389,17.8103,9.6813,69.9412,20.7020,21.0476,9.0112,67.0062,24.0800,24.3972,8.5966,60.8190,31.4410,31.7023,7.4787,,,,,60.4729,15.6561,15.9145,23.6126,57.7666,17.1927,17.4285,24.8049,57.2497,18.1979,18.4294,24.3208,59.7440,18.0698,18.3219,21.9341,61.5247,19.5001,19.7675,18.7078,56.9357,22.0707,22.2997,20.7646,,,,
484,73.4470,12.7444,13.1257,13.4274,74.3574,13.8579,14.2487,11.3939,74.3554,14.8335,15.2243,10.4203,72.5990,17.4105,17.7830,9.6179,69.9398,20.4700,20.8157,9.2444,67.0560,23.7910,24.1088,8.8353,61.1488,31.1582,31.4225,7.4287,,,,,60.6752,15.5561,15.8163,23.5085,57.9829,17.0284,17.2660,24.7511,57.3300,17.9904,18.2227,24.4473,59.9275,18.0548,18.3087,21.7638,61.6502,19.5182,19.7868,18.5630,56.9063,21.9258,22.1547,20.9390,,,,
482,73.4766,12.6912,13.0729,13.4505,74.4302,13.8271,14.2188,11.3509,74.3697,14.8339,15.2250,10.4052,72.4980,17.2523,17.6239,9.8781,70.0117,20.3479,20.6945,9.2938,67.1143,23.5643,23.8828,9.0029,61.3020,30.7766,31.0423,7.6557,,,,,60.8617,15.5301,15.7921,23.3462,58.2562,17.1059,17.3459,24.3979,57.6963,17.9673,18.2027,24.1009,60.2075,18.0800,18.3363,21.4562,61.7639,19.4184,19.6882,18.5480,57.1423,21.8690,22.0999,20.7578,,,,
480,73.5508,12.5536,12.9363,13.5130,74.3314,13.8326,14.2235,11.4452,74.3625,14.6487,15.0399,10.5976,72.5152,17.2380,17.6100,9.8748,70.0636,20.2555,20.6028,9.3336,67.1781,23.4289,23.7482,9.0737,61.4373,30.5905,30.8575,7.7052,,,,,61.0835,15.5816,15.8456,23.0710,58.5142,16.9519,17.1941,24.2917,57.8012,18.0822,18.3185,23.8803,60.3039,18.1773,18.4346,21.2615,61.8693,19.3169,19.5876,18.5431,57.2933,21.8444,22.0766,20.6301,,,,
478,73.6163,12.4750,12.8585,13.5252,74.3967,13.7453,14.1370,11.4663,74.3734,14.7178,15.1093,10.5173,72.5284,17.1791,17.5514,9.9202,70.2671,20.2784,20.6278,9.1051,67.2266,23.3145,23.6344,9.1390,61.6649,30.2602,30.5293,7.8058,,,,,61.5848,15.3284,15.5968,22.8183,58.8134,16.9697,17.2145,23.9721,58.1443,17.8568,18.0960,23.7597,60.5190,17.9371,18.1963,21.2847,62.0716,19.1836,19.4562,18.4722,57.5323,21.7341,21.9684,20.4993,,,,
476,73.5689,12.4905,12.8737,13.5574,74.3194,13.7092,14.1002,11.5804,74.4208,14.4590,14.8511,10.7281,72.5760,16.9370,17.3099,10.1141,70.2128,20.0165,20.3655,9.4217,67.4095,23.0174,23.3392,9.2513,61.9689,30.1220,30.3938,7.6373,,,,,61.6197,15.3255,15.5943,22.7859,59.0721,16.8837,17.1308,23.7971,58.4165,17.8610,18.1026,23.4809,60.5746,18.0589,18.3186,21.1067,62.0465,19.3230,19.5956,18.3579,57.6728,21.6981,21.9336,20.3936,,,,
474,73.5793,12.4323,12.8158,13.6049,74.3960,13.5754,13.9674,11.6367,74.4128,14.3547,14.7469,10.8402,72.6594,16.9062,17.2801,10.0604,70.3599,19.9605,20.3112,9.3289,67.5329,22.8282,23.1513,9.3158,62.0499,29.9857,30.2584,7.6917,,,,,61.8926,15.2373,15.5086,22.5988,59.3242,16.8570,17.1062,23.5696,58.8020,17.8708,18.1157,23.0823,60.7793,18.0016,18.2633,20.9575,62.2185,19.1805,19.4547,18.3268,57.8909,21.5302,21.7675,20.3416,,,,
472,73.6267,12.4392,12.8233,13.5501,74.3923,13.6031,13.9952,11.6124,74.3689,14.4065,14.7984,10.8327,72.3986,16.7518,17.1232,10.4782,70.3112,19.8953,20.2456,9.4432,67.4303,22.7732,23.0953,9.4743,62.0572,29.5464,29.8193,8.1235,,,,,62.2177,15.1521,15.4264,22.3558,59.5886,16.7019,16.9535,23.4579,59.2337,17.6343,17.8829,22.8834,61.1651,18.0434,18.3085,20.5264,62.3871,19.0544,19.3302,18.2827,58.0087,21.5228,21.7612,20.2301,,,,
470,73.5644,12.3246,12.7082,13.7274,74.4108,13.5221,13.9146,11.6746,74.3724,14.2837,14.6758,10.9518,72.5714,16.6765,17.0499,10.3787,70.3752,19.6673,20.0184,9.6064,67.5331,22.6578,22.9811,9.4859,62.3088,29.2680,29.5432,8.1480,,,,,62.2042,15.1018,15.3761,22.4197,59.9108,16.6225,16.8770,23.2122,59.4506,17.4385,17.6890,22.8603,61.2360,17.8675,18.1334,20.6307,62.6045,18.9392,19.2171,18.1784,58.0945,21.4581,21.6974,20.2081,,,,
468,73.7487,12.4851,12.8708,13.3804,74.5461,13.5603,13.9544,11.4995,74.4891,14.3718,14.7653,10.7456,72.7122,16.8057,17.1807,10.1071,70.4676,19.7108,20.0630,9.4694,67.7097,22.5534,22.8786,9.4117,62.3630,29.0890,29.3648,8.2722,,,,,62.6163,14.9917,15.2697,22.1139,60.2020,16.7932,17.0502,22.7478,59.8510,17.6734,17.9275,22.2215,61.5972,17.8226,18.0917,20.3111,62.9159,18.9277,19.2085,17.8756,58.6589,21.4648,21.7088,19.6323,,,,
466,73.7150,12.2955,12.6811,13.6040,74.5460,13.4854,13.8797,11.5743,74.5010,14.3935,14.7873,10.7117,72.5998,16.5241,16.8981,10.5021,70.6275,19.3450,19.6989,9.6736,67.7525,22.4201,22.7458,9.5017,62.7867,28.9664,29.2461,7.9672,,,,,62.8804,14.8887,15.1692,21.9504,60.5178,16.6075,16.8673,22.6148,60.0244,17.5315,17.7872,22.1884,61.8583,17.8027,18.0742,20.0675,62.7921,18.8381,19.1179,18.0900,58.5609,21.3616,21.6049,19.8342,,,,
464,73.8126,12.3905,12.7773,13.4101,74.4932,13.4657,13.8596,11.6472,74.3644,14.2039,14.5964,11.0391,72.5556,16.4078,16.7815,10.6629,70.3503,19.4036,19.7550,9.8947,67.7868,22.1527,22.4789,9.7343,62.9191,28.7112,28.9923,8.0887,,,,,63.4621,15.0915,15.3774,21.1605,60.8682,16.5805,16.8435,22.2883,60.6605,17.4139,17.6751,21.6643,62.0739,17.6415,17.9150,20.0110,62.8053,18.7354,19.0154,18.1792,58.9476,21.3506,21.5973,19.4552,,,,
462,73.7919,12.2814,12.6681,13.5399,74.4597,13.5744,13.9681,11.5722,74.4104,14.2216,14.6148,10.9748,72.6843,16.2991,16.6743,10.6413,70.6487,19.1866,19.5411,9.8102,67.9211,22.0356,22.3632,9.7157,63.1015,28.4356,28.7183,8.1802,,,,,63.6241,14.9720,15.2595,21.1164,61.3075,16.4036,16.6706,22.0219,61.0413,17.3490,17.6136,21.3451,62.5668,17.8257,18.1037,19.3295,63.3430,18.7460,19.0309,17.6261,59.0991,21.1822,21.4302,19.4707,,,,
460,73.7577,12.5115,12.8980,13.3442,74.5696,13.4566,13.8517,11.5786,74.3941,14.1675,14.5608,11.0452,72.5452,16.2572,16.6311,10.8237,70.8092,19.1849,19.5411,9.6497,67.9964,21.8402,22.1687,9.8349,62.8956,28.1821,28.4631,8.6413,,,,,63.7716,14.7774,15.0664,21.1620,61.5626,16.3386,16.6079,21.8295,61.3049,17.2717,17.5387,21.1564,62.7650,17.4704,17.7503,19.4847,63.4713,18.8065,19.0927,17.4360,59.3184,21.1908,21.4408,19.2408,,,,
458,73.8448,12.0640,12.4516,13.7035,74.5125,13.1493,13.5440,11.9435,74.3242,14.0617,14.4543,11.2215,72.7048,16.0682,16.4440,10.8512,70.6180,18.8307,19.1852,10.1969,68.0803,21.6208,21.9503,9.9694,63.1798,27.6758,27.9595,8.8606,,,,,63.8871,14.5674,14.8575,21.2554,61.8731,16.1489,16.4211,21.7058,61.6448,17.2202,17.4903,20.8649,62.9093,17.3977,17.6790,19.4117,63.5614,18.4068,18.6940,17.7446,59.4445,20.9385,21.1897,19.3658,,,,
456,73.8184,12.2409,12.6284,13.5533,74.4739,13.2555,13.6500,11.8761,74.4014,14.2138,14.6075,10.9911,72.7089,16.1924,16.5684,10.7228,70.8410,18.7833,19.1402,10.0188,68.1682,21.5235,21.8540,9.9778,63.4959,27.5535,27.8403,8.6638,,,,,64.3578,14.5831,14.8777,20.7645,62.2364,16.1044,16.3799,21.3837,62.1012,17.2005,17.4748,20.4240,63.3025,17.4129,17.6979,18.9997,63.9404,18.6767,18.9674,17.0921,59.6883,20.9480,21.2014,19.1103,,,,
454,73.8195,12.1554,12.5431,13.6374,74.5574,13.0555,13.4511,11.9915,74.3900,13.8154,14.2092,11.4008,72.7912,15.9936,16.3706,10.8382,70.7106,18.6414,18.9971,10.2923,68.1808,21.1936,21.5244,10.2948,63.5493,27.5104,27.7978,8.6530,,,,,64.8365,14.2941,14.5932,20.5704,62.6025,15.9850,16.2638,21.1336,62.6294,16.9349,17.2140,20.1565,63.5289,17.2663,17.5535,18.9176,64.0435,18.4759,18.7677,17.1888,60.0113,20.8548,21.1110,18.8777,,,,
452,74.0429,12.3295,12.7198,13.2373,74.6831,13.4314,13.8284,11.4885,74.4856,13.9748,14.3697,11.1446,72.8513,16.0818,16.4596,10.6891,71.0576,18.6006,18.9600,9.9824,68.4111,21.3590,21.6921,9.8967,64.1322,27.3371,27.6299,8.2379,,,,,65.4737,14.5730,14.8782,19.6482,62.9988,16.1750,16.4575,20.5437,62.9602,17.0341,17.3163,19.7235,64.1257,17.5702,17.8629,18.0114,64.5812,18.5858,18.8827,16.5361,60.3739,20.8188,21.0783,18.5478,,,,
450,73.9970,12.2647,12.6547,13.3483,74.6234,13.1689,13.5655,11.8110,74.4544,13.7654,14.1602,11.3854,72.7587,16.1447,16.5217,10.7196,70.9290,18.4073,18.7656,10.3053,68.3572,21.0306,21.3634,10.2795,64.0484,26.9100,27.2021,8.7495,,,,,65.5810,14.4906,14.7969,19.6221,63.4059,15.9550,16.2414,20.3527,63.2999,17.0231,17.3084,19.3916,64.3071,17.0445,17.3390,18.3538,64.8910,18.3623,18.6622,16.4468,60.4156,20.7171,20.9770,18.6074,,,,
448,73.9041,12.3544,12.7436,13.3523,74.5771,13.1694,13.5657,11.8572,74.3731,13.9060,14.3001,11.3268,72.8009,16.1053,16.4830,10.7161,71.0836,18.1650,18.5251,10.3913,68.3462,21.0640,21.3968,10.2569,64.0532,26.7460,27.0383,8.9085,,,,,65.5655,14.3840,14.6903,19.7442,63.7385,15.8779,16.1674,20.0941,63.7232,16.7419,17.0313,19.2455,64.7739,17.1239,17.4229,17.8033,64.8905,18.1228,18.4228,16.6867,60.7715,20.6649,20.9280,18.3005,,,,
446,73.8837,12.3624,12.7516,13.3648,74.6760,13.1996,13.5971,11.7269,74.3903,13.7117,14.1062,11.5035,72.7871,15.6910,16.0687,11.1442,70.9100,18.1581,18.5166,10.5733,68.4802,20.6275,20.9618,10.5579,64.2064,26.4268,26.7207,9.0729,,,,,65.9711,14.1992,14.5095,19.5194,64.1456,15.6698,15.9632,19.8912,64.0878,16.3427,16.6355,19.2767,64.9580,17.0847,17.3855,17.6564,65.0730,18.2838,18.5857,16.3413,61.0049,20.4517,20.7170,18.2781,,,,
444,73.9818,12.1532,12.5436,13.4747,74.7419,12.9435,13.3420,11.9161,74.5618,13.6537,14.0503,11.3879,72.8232,15.7953,16.1736,11.0033,71.0491,18.1517,18.5118,10.4391,68.5444,20.5891,20.9242,10.5314,64.5656,26.3812,26.6786,8.7558,,,,,66.2840,14.2161,14.5295,19.1865,64.5500,15.4969,15.7941,19.6559,64.7821,16.4934,16.7927,18.4251,65.3704,16.9427,17.2476,17.3821,65.3340,17.9131,18.2176,16.4484,61.4733,20.2956,20.5651,17.9615,,,,
442,74.1142,12.2946,12.6866,13.1992,74.6116,13.0241,13.4214,11.9670,74.4397,13.6481,14.0436,11.5168,72.8960,15.4516,15.8308,11.2732,71.1778,18.0364,18.3980,10.4242,68.8158,20.4779,20.8158,10.3683,64.3333,25.9446,26.2400,9.4268,,,,,66.7420,14.1430,14.4609,18.7971,64.9744,15.4046,15.7059,19.3197,65.3468,16.4445,16.7493,17.9039,65.6487,16.6511,16.9587,17.3926,65.5450,18.1775,18.4841,15.9709,61.7501,20.3779,20.6501,17.5999,,,,
440,74.0784,12.3029,12.6947,13.2269,74.7710,13.0980,13.4972,11.7318,74.5468,13.7924,14.1892,11.2640,72.9048,15.7565,16.1360,10.9592,71.3250,17.8194,18.1826,10.4924,68.8964,20.2469,20.5858,10.5177,64.6536,25.7536,26.0521,9.2943,,,,,67.0626,13.9434,14.2645,18.6729,65.2314,15.3551,15.6589,19.1097,65.8311,16.3901,16.6996,17.4693,66.5086,16.7314,17.0472,16.4441,66.0681,17.8418,18.1535,15.7784,62.1365,20.1383,20.4140,17.4494,,,,
438,74.0666,12.0686,12.4606,13.4729,74.5802,12.8242,13.2216,12.1983,74.2923,13.6923,14.0867,11.6210,72.9021,15.3822,15.7619,11.3360,71.0805,17.6416,18.0025,10.9169,69.0522,19.9247,20.2654,10.6824,64.5902,25.5698,25.8678,9.5419,,,,,67.2783,13.8298,14.1531,18.5686,65.6153,15.2547,15.5623,18.8224,65.9882,15.9500,16.2611,17.7507,66.3583,16.7280,17.0426,16.5991,66.2523,17.6161,17.9297,15.8180,62.3853,19.9740,20.2520,17.3626,,,,
436,73.9982,12.4180,12.8094,13.1924,74.6817,12.9802,13.3789,11.9394,74.5309,13.5820,13.9790,11.4901,72.9290,15.5305,15.9107,11.1603,71.4907,17.4489,17.8143,10.6951,68.9099,19.8772,20.2167,10.8735,64.9204,25.4865,25.7878,9.2918,,,,,67.8820,13.9245,14.2539,17.8641,66.2373,15.2425,15.5562,18.2065,66.6192,15.7644,16.0817,17.2991,67.2608,16.5632,16.8866,15.8527,66.3946,17.5812,17.8963,15.7091,62.3827,19.8755,20.1537,17.4636,,,,
434,74.0043,11.8928,12.2845,13.7112,74.8111,12.9307,13.3310,11.8579,74.6876,13.4197,13.8187,11.4937,72.9545,15.3879,15.7686,11.2769,71.3187,17.5379,17.9017,10.7796,69.2316,19.8688,20.2116,10.5569,64.8228,25.0193,25.3198,9.8574,,,,,68.2290,13.5464,13.8793,17.8916,66.5204,15.0007,15.3172,18.1624,67.0703,15.8654,16.1871,16.7425,67.0418,16.2553,16.5767,16.3815,66.6796,17.6343,17.9523,15.3681,63.3075,19.8926,20.1793,16.5132,,,,
432,74.0307,11.6860,12.0782,13.8911,74.7388,12.9309,13.3306,11.9307,74.4051,13.7192,14.1153,11.4795,72.9672,15.3207,15.7017,11.3311,71.4473,17.4325,17.7978,10.7549,68.8977,19.7978,20.1375,10.9648,65.0849,24.6322,24.9353,9.9799,,,,,68.3419,13.7151,14.0494,17.6087,66.7895,14.7617,15.0809,18.1296,67.3546,15.7450,16.0696,16.5758,67.6229,16.4185,16.7457,15.6314,67.2315,17.5863,17.9098,14.8587,63.1676,19.6377,19.9233,16.9091,,,,
430,74.0488,12.1879,12.5805,13.3707,74.6058,12.7992,13.1977,12.1964,74.5535,13.4134,13.8113,11.6352,72.9630,15.1689,15.5501,11.4869,71.3852,17.2211,17.5859,11.0289,68.9821,19.4398,19.7806,11.2373,65.3356,24.6584,24.9641,9.7003,,,,,68.6135,13.5775,13.9146,17.4719,67.2345,14.8767,15.2004,17.5652,67.7435,15.5716,15.9002,16.3563,67.8727,16.2284,16.5583,15.5691,67.3829,17.4110,17.7361,14.8809,63.6208,19.6178,19.9076,16.4715,,,,
428,74.0933,12.3406,12.7339,13.1728,74.6442,13.0598,13.4590,11.8969,74.5162,13.5623,13.9601,11.5237,73.2835,15.3344,15.7192,10.9973,71.4195,17.3053,17.6708,10.9097,69.1280,19.3054,19.6478,11.2242,65.4870,24.4144,24.7216,9.7914,,,,,68.9084,13.4197,13.7599,17.3316,67.6447,14.7489,15.0768,17.2785,68.1149,15.1892,15.5216,16.3636,68.2688,16.1229,16.4568,15.2743,67.7439,17.1211,17.4499,14.8062,64.0381,19.3073,19.6011,16.3609,,,,
426,74.2137,12.0599,12.4547,13.3315,74.7278,12.8102,13.2105,12.0617,74.4349,13.3430,13.7401,11.8249,73.1795,14.8759,15.2598,11.5607,71.5125,16.9811,17.3477,11.1398,69.0913,19.2320,19.5742,11.3345,65.5556,24.0294,24.3375,10.1070,,,,,69.2455,13.1060,13.4498,17.3047,68.0164,14.5571,14.8887,17.0949,68.9349,15.3038,15.6445,15.4207,68.7505,16.1653,16.5042,14.7453,67.8042,17.0231,17.3526,14.8431,64.0907,19.2708,19.5653,16.3441,,,,
424,74.3081,12.2986,12.6947,12.9972,74.9451,12.8985,13.3014,11.7535,74.5658,13.4548,13.8536,11.5806,73.0897,15.3846,15.7678,11.1426,71.7772,17.1341,17.5036,10.7192,69.4468,19.2615,19.6074,10.9458,65.8855,24.1126,24.4240,9.6905,,,,,69.9278,13.5622,13.9130,16.1592,68.6422,14.5341,14.8721,16.4857,69.0818,15.2655,15.6078,15.3104,69.3125,15.9592,16.3038,14.3837,68.4065,17.4262,17.7619,13.8317,64.8151,19.3090,19.6104,15.5745,,,,
422,74.3454,11.9848,12.3815,13.2731,74.6859,12.8266,13.2269,12.0872,74.5357,13.5501,13.9489,11.5155,73.0827,14.9950,15.3783,11.5389,71.6962,16.7281,17.0970,11.2068,69.4641,19.2259,19.5722,10.9637,65.4299,23.8142,24.1214,10.4487,,,,,69.9686,13.2886,13.6400,16.3915,68.9436,14.5306,14.8717,16.1846,69.5896,15.1168,15.4644,14.9460,69.5182,15.7494,16.0963,14.3855,68.7966,17.2699,17.6096,13.5938,64.9081,18.8028,19.1051,15.9867,,,,
420,74.2255,11.8077,12.2033,13.5711,74.6050,12.9266,13.3263,12.0687,74.3255,13.3012,13.6979,11.9766,73.0584,14.9986,15.3819,11.5597,71.7146,17.0750,17.4443,10.8411,69.7032,18.8184,19.1673,11.1295,65.8755,23.2520,23.5636,10.5609,,,,,70.0258,13.3832,13.7354,16.2388,69.2212,14.2924,14.6365,16.1423,70.0084,15.0213,15.3732,14.6184,69.6991,15.6872,16.0361,14.2648,69.0950,16.6626,17.0054,13.8996,65.4370,19.1001,19.4076,15.1554,,,,
418,74.2573,11.6734,12.0697,13.6730,74.5256,12.6533,13.0524,12.4220,74.1781,13.0566,13.4520,12.3700,73.2758,14.5668,14.9526,11.7717,71.5857,16.7707,17.1389,11.2754,69.0710,18.3654,18.7082,12.2207,65.8402,23.0375,23.3490,10.8108,,,,,70.4842,12.6747,13.0317,16.4841,69.3386,13.8236,14.1691,16.4923,70.4710,14.5017,14.8586,14.6705,70.3700,15.4831,15.8390,13.7910,69.3589,16.4333,16.7790,13.8621,65.8675,18.9237,19.2355,14.8970,,,,
416,74.3204,12.0842,12.4813,13.1983,74.6632,12.5695,12.9704,12.3664,74.3780,12.8921,13.2898,12.3322,73.3057,14.5050,14.8913,11.8030,71.8082,16.3839,16.7546,11.4372,69.2616,18.1920,18.5370,12.2015,65.6886,22.6187,22.9289,11.3825,,,,,70.9208,12.7869,13.1486,15.9306,69.7398,13.8294,14.1791,16.0811,70.5359,14.0719,14.4297,15.0344,70.3362,15.1147,15.4704,14.1934,69.6723,16.4877,16.8368,13.4909,66.2515,18.5271,18.8427,14.9058,,,,
